# source: MAM via sealed Tanakh token streams; license: CC BY-SA (MAM, he.wikisource); per-book stream sha256 in build-receipt-v1.json
work_id,unit_id,before_token_ordinal,kind,source_row_index,was_normalized_key
"tanakh/isaiah","isaiah-44-20",70098020,"setumah",10444,"ס"
"tanakh/isaiah","isaiah-44-23",70098059,"setumah",10483,"ס"
"tanakh/isaiah","isaiah-45-7",70098203,"petuchah",10627,"פ"
"tanakh/isaiah","isaiah-45-8",70098217,"setumah",10641,"ס"
"tanakh/isaiah","isaiah-45-9",70098231,"setumah",10655,"ס"
"tanakh/isaiah","isaiah-45-10",70098238,"setumah",10662,"ס"
"tanakh/isaiah","isaiah-45-13",70098278,"setumah",10702,"ס"
"tanakh/isaiah","isaiah-45-17",70098331,"petuchah",10755,"פ"
"tanakh/isaiah","isaiah-46-2",70098465,"petuchah",10889,"פ"
"tanakh/isaiah","isaiah-46-4",70098490,"setumah",10914,"ס"
"tanakh/isaiah","isaiah-46-7",70098524,"setumah",10948,"ס"
"tanakh/isaiah","isaiah-46-11",70098564,"setumah",10988,"ס"
"tanakh/isaiah","isaiah-46-13",70098583,"setumah",11007,"ס"
"tanakh/isaiah","isaiah-47-3",70098618,"petuchah",11042,"פ"
"tanakh/isaiah","isaiah-47-7",70098660,"petuchah",11084,"פ"
"tanakh/isaiah","isaiah-47-15",70098777,"setumah",11201,"ס"
"tanakh/isaiah","isaiah-48-2",70098805,"setumah",11229,"ס"
"tanakh/isaiah","isaiah-48-11",70098899,"petuchah",11323,"פ"
"tanakh/isaiah","isaiah-48-16",70098959,"petuchah",11383,"פ"
"tanakh/isaiah","isaiah-48-19",70098992,"setumah",11416,"ס"
"tanakh/isaiah","isaiah-48-22",70099026,"petuchah",11450,"פ"
"tanakh/isaiah","isaiah-49-4",70099071,"setumah",11495,"ס"
"tanakh/isaiah","isaiah-49-6",70099111,"setumah",11535,"ס"
"tanakh/isaiah","isaiah-49-7",70099134,"setumah",11558,"ס"
"tanakh/isaiah","isaiah-49-13",70099202,"setumah",11626,"ס"
"tanakh/isaiah","isaiah-49-21",70099285,"petuchah",11709,"פ"
"tanakh/isaiah","isaiah-49-23",70099320,"setumah",11744,"ס"
"tanakh/isaiah","isaiah-49-24",70099327,"setumah",11751,"ס"
"tanakh/isaiah","isaiah-49-26",70099358,"setumah",11782,"ס"
"tanakh/isaiah","isaiah-50-3",70099414,"petuchah",11838,"פ"
"tanakh/isaiah","isaiah-50-9",70099488,"setumah",11912,"ס"
"tanakh/isaiah","isaiah-50-10",70099507,"setumah",11931,"ס"
"tanakh/isaiah","isaiah-50-11",70099524,"setumah",11948,"ס"
"tanakh/isaiah","isaiah-51-3",70099563,"setumah",11987,"ס"
"tanakh/isaiah","isaiah-51-6",70099611,"petuchah",12035,"פ"
"tanakh/isaiah","isaiah-51-8",70099637,"setumah",12061,"ס"
"tanakh/isaiah","isaiah-51-11",70099681,"setumah",12105,"ס"
"tanakh/isaiah","isaiah-51-16",70099743,"setumah",12167,"ס"
"tanakh/isaiah","isaiah-51-21",70099798,"petuchah",12222,"פ"
"tanakh/isaiah","isaiah-51-23",70099827,"petuchah",12251,"פ"
"tanakh/isaiah","isaiah-52-2",70099857,"setumah",12281,"ס"
"tanakh/isaiah","isaiah-52-3",70099866,"setumah",12290,"ס"
"tanakh/isaiah","isaiah-52-6",70099903,"setumah",12327,"ס"
"tanakh/isaiah","isaiah-52-10",70099952,"setumah",12376,"ס"
"tanakh/isaiah","isaiah-52-12",70099978,"setumah",12402,"ס"
"tanakh/isaiah","isaiah-52-15",70100012,"setumah",12436,"ס"
"tanakh/isaiah","isaiah-53-12",70100165,"petuchah",12589,"פ"
"tanakh/isaiah","isaiah-54-8",70100257,"setumah",12681,"ס"
"tanakh/isaiah","isaiah-54-10",70100288,"setumah",12712,"ס"
"tanakh/isaiah","isaiah-54-17",70100364,"setumah",12788,"ס"
"tanakh/isaiah","isaiah-55-5",70100431,"setumah",12855,"ס"
"tanakh/isaiah","isaiah-55-13",70100531,"petuchah",12955,"פ"
"tanakh/isaiah","isaiah-56-2",70100557,"setumah",12981,"ס"
"tanakh/isaiah","isaiah-56-3",70100574,"petuchah",12998,"פ"
"tanakh/isaiah","isaiah-56-5",70100602,"setumah",13026,"ס"
"tanakh/isaiah","isaiah-56-9",70100651,"petuchah",13075,"פ"
"tanakh/isaiah","isaiah-57-2",70100715,"setumah",13139,"ס"
"tanakh/isaiah","isaiah-57-14",70100847,"setumah",13271,"ס"
"tanakh/isaiah","isaiah-57-21",70100926,"petuchah",13350,"פ"
"tanakh/isaiah","isaiah-58-14",70101135,"petuchah",13559,"פ"
"tanakh/isaiah","isaiah-59-14",70101300,"setumah",13724,"ס"
"tanakh/isaiah","isaiah-59-21",70101393,"setumah",13817,"ס"
"tanakh/isaiah","isaiah-60-22",70101667,"setumah",14091,"ס"
"tanakh/isaiah","isaiah-61-9",70101793,"petuchah",14217,"פ"
"tanakh/isaiah","isaiah-62-9",70101938,"setumah",14362,"ס"
"tanakh/isaiah","isaiah-62-12",70101979,"setumah",14403,"ס"
"tanakh/isaiah","isaiah-63-6",70102044,"setumah",14468,"ס"
"tanakh/isaiah","isaiah-64-2",70102220,"setumah",14644,"ס"
"tanakh/isaiah","isaiah-64-11",70102313,"petuchah",14737,"פ"
"tanakh/isaiah","isaiah-65-7",70102393,"setumah",14817,"ס"
"tanakh/isaiah","isaiah-65-12",70102464,"petuchah",14888,"פ"
"tanakh/isaiah","isaiah-65-25",70102640,"setumah",15064,"ס"
"tanakh/isaiah","isaiah-66-4",70102707,"setumah",15131,"ס"
"tanakh/isaiah","isaiah-66-9",70102770,"setumah",15194,"ס"
"tanakh/isaiah","isaiah-66-11",70102791,"setumah",15215,"ס"
"tanakh/isaiah","isaiah-66-14",70102828,"setumah",15252,"ס"
"tanakh/jeremiah","jeremiah-1-3",70103011,"petuchah",39,"פ"
"tanakh/jeremiah","jeremiah-1-6",70103037,"setumah",65,"ס"
"tanakh/jeremiah","jeremiah-1-10",70103082,"petuchah",110,"פ"
"tanakh/jeremiah","jeremiah-1-12",70103104,"setumah",132,"ס"
"tanakh/jeremiah","jeremiah-1-19",70103202,"petuchah",230,"פ"
"tanakh/jeremiah","jeremiah-2-3",70103238,"petuchah",266,"פ"
"tanakh/jeremiah","jeremiah-2-28",70103570,"setumah",598,"ס"
"tanakh/jeremiah","jeremiah-3-5",70103741,"petuchah",769,"פ"
"tanakh/jeremiah","jeremiah-3-10",70103811,"setumah",839,"ס"
"tanakh/jeremiah","jeremiah-3-17",70103921,"setumah",949,"ס"
"tanakh/jeremiah","jeremiah-3-25",70104028,"setumah",1056,"ס"
"tanakh/jeremiah","jeremiah-4-2",70104049,"setumah",1077,"ס"
"tanakh/jeremiah","jeremiah-4-8",70104131,"petuchah",1159,"פ"
"tanakh/jeremiah","jeremiah-4-9",70104143,"setumah",1171,"ס"
"tanakh/jeremiah","jeremiah-4-21",70104285,"petuchah",1313,"פ"
"tanakh/jeremiah","jeremiah-4-31",70104406,"petuchah",1434,"פ"
"tanakh/jeremiah","jeremiah-5-9",70104525,"setumah",1553,"ס"
"tanakh/jeremiah","jeremiah-5-13",70104566,"setumah",1594,"ס"
"tanakh/jeremiah","jeremiah-5-19",70104662,"petuchah",1690,"פ"
"tanakh/jeremiah","jeremiah-5-29",70104778,"setumah",1806,"ס"
"tanakh/jeremiah","jeremiah-6-5",70104845,"petuchah",1873,"פ"
"tanakh/jeremiah","jeremiah-6-8",70104887,"petuchah",1915,"פ"
"tanakh/jeremiah","jeremiah-6-15",70104984,"setumah",2012,"ס"
"tanakh/jeremiah","jeremiah-6-21",70105068,"petuchah",2096,"פ"
"tanakh/jeremiah","jeremiah-6-30",70105170,"petuchah",2198,"פ"
"tanakh/jeremiah","jeremiah-7-2",70105195,"setumah",2223,"ס"
"tanakh/jeremiah","jeremiah-7-15",70105368,"petuchah",2396,"פ"
"tanakh/jeremiah","jeremiah-7-20",70105437,"petuchah",2465,"פ"
"tanakh/jeremiah","jeremiah-7-28",70105551,"setumah",2579,"ס"
"tanakh/jeremiah","jeremiah-7-31",70105591,"petuchah",2619,"פ"
"tanakh/jeremiah","jeremiah-8-3",70105696,"setumah",2724,"ס"
"tanakh/jeremiah","jeremiah-8-12",70105821,"petuchah",2849,"פ"
"tanakh/jeremiah","jeremiah-8-16",70105877,"petuchah",2905,"פ"
"tanakh/jeremiah","jeremiah-8-17",70105890,"setumah",2918,"ס"
"tanakh/jeremiah","jeremiah-8-22",70105938,"setumah",2966,"ס"
"tanakh/jeremiah","jeremiah-8-23",70105951,"setumah",2979,"ס"
"tanakh/jeremiah","jeremiah-9-5",70106010,"setumah",3038,"ס"
"tanakh/jeremiah","jeremiah-9-8",70106045,"setumah",3073,"ס"
"tanakh/jeremiah","jeremiah-9-10",70106077,"setumah",3105,"ס"
"tanakh/jeremiah","jeremiah-9-11",70106094,"setumah",3122,"ס"
"tanakh/jeremiah","jeremiah-9-13",70106115,"petuchah",3143,"פ"
"tanakh/jeremiah","jeremiah-9-15",70106142,"petuchah",3170,"פ"
"tanakh/jeremiah","jeremiah-9-18",70106177,"setumah",3205,"ס"
"tanakh/jeremiah","jeremiah-9-21",70106214,"setumah",3242,"ס"
"tanakh/jeremiah","jeremiah-9-23",70106245,"setumah",3273,"ס"
"tanakh/jeremiah","jeremiah-9-25",70106270,"petuchah",3298,"פ"
"tanakh/jeremiah","jeremiah-10-5",70106326,"petuchah",3354,"פ"
"tanakh/jeremiah","jeremiah-10-10",70106385,"petuchah",3413,"פ"
"tanakh/jeremiah","jeremiah-10-11",70106399,"setumah",3427,"ס"
"tanakh/jeremiah","jeremiah-10-16",70106455,"setumah",3483,"ס"
"tanakh/jeremiah","jeremiah-10-17",70106462,"setumah",3490,"ס"
"tanakh/jeremiah","jeremiah-10-18",70106476,"setumah",3504,"ס"
"tanakh/jeremiah","jeremiah-10-21",70106511,"petuchah",3539,"פ"
"tanakh/jeremiah","jeremiah-10-22",70106526,"setumah",3554,"ס"
"tanakh/jeremiah","jeremiah-10-25",70106559,"petuchah",3587,"פ"
"tanakh/jeremiah","jeremiah-11-8",70106681,"setumah",3709,"ס"
"tanakh/jeremiah","jeremiah-11-10",70106712,"setumah",3740,"ס"
"tanakh/jeremiah","jeremiah-11-13",70106761,"setumah",3789,"ס"
"tanakh/jeremiah","jeremiah-11-14",70106778,"setumah",3806,"ס"
"tanakh/jeremiah","jeremiah-11-17",70106825,"petuchah",3853,"פ"
"tanakh/jeremiah","jeremiah-11-20",70106864,"setumah",3892,"ס"
"tanakh/jeremiah","jeremiah-11-21",70106880,"petuchah",3908,"פ"
"tanakh/jeremiah","jeremiah-11-23",70106906,"setumah",3934,"ס"
"tanakh/jeremiah","jeremiah-12-3",70106947,"petuchah",3975,"פ"
"tanakh/jeremiah","jeremiah-12-6",70106994,"setumah",4022,"ס"
"tanakh/jeremiah","jeremiah-12-12",70107063,"setumah",4091,"ס"
"tanakh/jeremiah","jeremiah-12-13",70107075,"petuchah",4103,"פ"
"tanakh/jeremiah","jeremiah-12-17",70107130,"setumah",4158,"ס"
"tanakh/jeremiah","jeremiah-13-2",70107150,"petuchah",4178,"פ"
"tanakh/jeremiah","jeremiah-13-7",70107206,"petuchah",4234,"פ"
"tanakh/jeremiah","jeremiah-13-10",70107243,"setumah",4271,"ס"
"tanakh/jeremiah","jeremiah-13-12",70107269,"setumah",4297,"סכהאמר"
"tanakh/jeremiah","jeremiah-13-19",70107377,"setumah",4405,"ס"
"tanakh/jeremiah","jeremiah-13-27",70107463,"setumah",4491,"ס"
"tanakh/jeremiah","jeremiah-14-9",70107563,"setumah",4591,"ס"
"tanakh/jeremiah","jeremiah-14-10",70107582,"petuchah",4610,"פ"
"tanakh/jeremiah","jeremiah-14-12",70107608,"setumah",4636,"ס"
"tanakh/jeremiah","jeremiah-14-13",70107628,"setumah",4656,"ס"
"tanakh/jeremiah","jeremiah-14-18",70107732,"setumah",4760,"ס"
"tanakh/jeremiah","jeremiah-14-22",70107785,"petuchah",4813,"פ"
"tanakh/jeremiah","jeremiah-15-9",70107916,"setumah",4944,"ס"
"tanakh/jeremiah","jeremiah-15-10",70107930,"setumah",4958,"ס"
"tanakh/jeremiah","jeremiah-15-14",70107968,"setumah",4996,"ס"
"tanakh/jeremiah","jeremiah-15-16",70108000,"setumah",5028,"ס"
"tanakh/jeremiah","jeremiah-15-18",70108026,"setumah",5054,"ס"
"tanakh/jeremiah","jeremiah-15-21",70108066,"setumah",5094,"ס"
"tanakh/jeremiah","jeremiah-16-2",70108080,"setumah",5108,"ס"
"tanakh/jeremiah","jeremiah-16-4",70108118,"setumah",5146,"ס"
"tanakh/jeremiah","jeremiah-16-8",70108168,"petuchah",5196,"פ"
"tanakh/jeremiah","jeremiah-16-13",70108268,"petuchah",5296,"פ"
"tanakh/jeremiah","jeremiah-16-15",70108300,"petuchah",5328,"פ"
"tanakh/jeremiah","jeremiah-16-18",70108342,"petuchah",5370,"פ"
"tanakh/jeremiah","jeremiah-16-21",70108377,"setumah",5405,"ס"
"tanakh/jeremiah","jeremiah-17-4",70108424,"setumah",5452,"ס"
"tanakh/jeremiah","jeremiah-17-6",70108453,"setumah",5481,"ס"
"tanakh/jeremiah","jeremiah-17-10",70108503,"setumah",5531,"ס"
"tanakh/jeremiah","jeremiah-17-13",70108538,"petuchah",5566,"פ"
"tanakh/jeremiah","jeremiah-17-18",70108589,"setumah",5617,"ס"
"tanakh/jeremiah","jeremiah-17-27",70108743,"petuchah",5771,"פ"
"tanakh/jeremiah","jeremiah-18-4",70108783,"setumah",5811,"ס"
"tanakh/jeremiah","jeremiah-18-6",70108804,"setumah",5832,"ס"
"tanakh/jeremiah","jeremiah-18-8",70108825,"setumah",5853,"ס"
"tanakh/jeremiah","jeremiah-18-10",70108845,"setumah",5873,"ס"
"tanakh/jeremiah","jeremiah-18-12",70108880,"petuchah",5908,"פ"
"tanakh/jeremiah","jeremiah-18-17",70108939,"setumah",5967,"ס"
"tanakh/jeremiah","jeremiah-18-23",70109029,"setumah",6057,"ס"
"tanakh/jeremiah","jeremiah-19-5",70109111,"petuchah",6139,"פ"
"tanakh/jeremiah","jeremiah-19-13",70109234,"petuchah",6262,"פ"
"tanakh/jeremiah","jeremiah-19-14",70109248,"setumah",6276,"ס"
"tanakh/jeremiah","jeremiah-20-3",70109314,"setumah",6342,"ס"
"tanakh/jeremiah","jeremiah-20-6",70109372,"petuchah",6400,"פ"
"tanakh/jeremiah","jeremiah-20-12",70109462,"setumah",6490,"ס"
"tanakh/jeremiah","jeremiah-20-13",70109473,"setumah",6501,"ס"
"tanakh/jeremiah","jeremiah-20-18",70109528,"petuchah",6556,"פ"
"tanakh/jeremiah","jeremiah-21-10",70109685,"setumah",6713,"ס"
"tanakh/jeremiah","jeremiah-22-5",70109811,"petuchah",6839,"פ"
"tanakh/jeremiah","jeremiah-22-9",70109867,"setumah",6895,"ס"
"tanakh/jeremiah","jeremiah-22-12",70109910,"setumah",6938,"ס"
"tanakh/jeremiah","jeremiah-22-17",70109973,"setumah",7001,"ס"
"tanakh/jeremiah","jeremiah-22-19",70110001,"setumah",7029,"ס"
"tanakh/jeremiah","jeremiah-22-27",70110096,"petuchah",7124,"פ"
"tanakh/jeremiah","jeremiah-22-30",70110141,"petuchah",7169,"פ"
"tanakh/jeremiah","jeremiah-23-1",70110149,"setumah",7177,"ס"
"tanakh/jeremiah","jeremiah-23-4",70110195,"setumah",7223,"ס"
"tanakh/jeremiah","jeremiah-23-8",70110253,"petuchah",7281,"פ"
"tanakh/jeremiah","jeremiah-23-14",70110336,"petuchah",7364,"פ"
"tanakh/jeremiah","jeremiah-23-15",70110355,"petuchah",7383,"פ"
"tanakh/jeremiah","jeremiah-23-18",70110401,"setumah",7429,"ס"
"tanakh/jeremiah","jeremiah-23-22",70110443,"setumah",7471,"ס"
"tanakh/jeremiah","jeremiah-23-29",70110518,"setumah",7546,"ס"
"tanakh/jeremiah","jeremiah-23-40",70110654,"petuchah",7682,"פ"
"tanakh/jeremiah","jeremiah-24-2",70110694,"petuchah",7722,"פ"
"tanakh/jeremiah","jeremiah-24-3",70110713,"petuchah",7741,"פ"
"tanakh/jeremiah","jeremiah-24-7",70110765,"setumah",7793,"ס"
"tanakh/jeremiah","jeremiah-24-10",70110813,"petuchah",7841,"פ"
"tanakh/jeremiah","jeremiah-25-7",70110916,"petuchah",7944,"פ"
"tanakh/jeremiah","jeremiah-25-14",70111017,"petuchah",8045,"פ"
"tanakh/jeremiah","jeremiah-25-31",70111242,"setumah",8270,"ס"
"tanakh/jeremiah","jeremiah-25-38",70111321,"petuchah",8349,"פ"
"tanakh/jeremiah","jeremiah-26-6",70111407,"petuchah",8435,"פ"
"tanakh/jeremiah","jeremiah-26-10",70111467,"setumah",8495,"ס"
"tanakh/jeremiah","jeremiah-26-15",70111546,"setumah",8574,"ס"
"tanakh/jeremiah","jeremiah-26-24",70111680,"petuchah",8708,"פ"
"tanakh/jeremiah","jeremiah-27-22",70112018,"petuchah",9046,"פ"
"tanakh/jeremiah","jeremiah-28-11",70112187,"petuchah",9215,"פ"
"tanakh/jeremiah","jeremiah-28-17",70112272,"petuchah",9300,"פ"
"tanakh/jeremiah","jeremiah-29-9",70112391,"setumah",9419,"ס"
"tanakh/jeremiah","jeremiah-29-15",70112470,"setumah",9498,"ס"
"tanakh/jeremiah","jeremiah-29-16",70112487,"setumah",9515,"ס"
"tanakh/jeremiah","jeremiah-29-20",70112544,"setumah",9572,"ס"
"tanakh/jeremiah","jeremiah-29-23",70112602,"setumah",9630,"ס"
"tanakh/jeremiah","jeremiah-29-29",70112676,"petuchah",9704,"פ"
"tanakh/jeremiah","jeremiah-29-32",70112722,"petuchah",9750,"פ"
"tanakh/jeremiah","jeremiah-30-3",70112758,"petuchah",9786,"פ"
"tanakh/jeremiah","jeremiah-30-9",70112825,"setumah",9853,"ס"
"tanakh/jeremiah","jeremiah-30-11",70112866,"setumah",9894,"ס"
"tanakh/jeremiah","jeremiah-30-17",70112939,"setumah",9967,"ס"
"tanakh/jeremiah","jeremiah-30-22",70112999,"setumah",10027,"ס"
"tanakh/jeremiah","jeremiah-31-1",70113034,"setumah",10062,"ס"
"tanakh/jeremiah","jeremiah-31-6",70113087,"petuchah",10115,"פ"
"tanakh/jeremiah","jeremiah-31-9",70113141,"petuchah",10169,"פ"
"tanakh/jeremiah","jeremiah-31-14",70113201,"petuchah",10229,"פ"
"tanakh/jeremiah","jeremiah-31-15",70113219,"setumah",10247,"ס"
"tanakh/jeremiah","jeremiah-31-20",70113290,"setumah",10318,"ס"
"tanakh/jeremiah","jeremiah-31-22",70113320,"petuchah",10348,"פ"
"tanakh/jeremiah","jeremiah-31-26",70113361,"setumah",10389,"ס"
"tanakh/jeremiah","jeremiah-31-30",70113409,"setumah",10437,"ס"
"tanakh/jeremiah","jeremiah-31-34",70113483,"setumah",10511,"ס"
"tanakh/jeremiah","jeremiah-31-36",70113516,"setumah",10544,"ס"
"tanakh/jeremiah","jeremiah-31-37",70113533,"setumah",10561,"ס"
"tanakh/jeremiah","jeremiah-32-5",70113656,"petuchah",10684,"פ"
"tanakh/jeremiah","jeremiah-32-14",70113782,"setumah",10810,"ס"
"tanakh/jeremiah","jeremiah-32-15",70113797,"petuchah",10825,"פ"
"tanakh/jeremiah","jeremiah-32-25",70113942,"setumah",10970,"ס"
"tanakh/jeremiah","jeremiah-32-35",70114082,"setumah",11110,"ס"
"tanakh/jeremiah","jeremiah-32-41",70114160,"setumah",11188,"ס"
"tanakh/jeremiah","jeremiah-33-3",70114248,"petuchah",11276,"פ"
"tanakh/jeremiah","jeremiah-33-9",70114336,"setumah",11364,"ס"
"tanakh/jeremiah","jeremiah-33-11",70114389,"setumah",11417,"ס"
"tanakh/jeremiah","jeremiah-33-13",70114424,"setumah",11452,"ס"
"tanakh/jeremiah","jeremiah-33-18",70114483,"petuchah",11511,"פ"
"tanakh/jeremiah","jeremiah-33-22",70114527,"setumah",11555,"ס"
"tanakh/jeremiah","jeremiah-33-24",70114551,"setumah",11579,"ס"
"tanakh/jeremiah","jeremiah-33-26",70114580,"petuchah",11608,"פ"
"tanakh/jeremiah","jeremiah-34-5",70114666,"setumah",11694,"ס"
"tanakh/jeremiah","jeremiah-34-7",70114694,"petuchah",11722,"פ"
"tanakh/jeremiah","jeremiah-34-11",70114752,"petuchah",11780,"פ"
"tanakh/jeremiah","jeremiah-34-16",70114830,"setumah",11858,"ס"
"tanakh/jeremiah","jeremiah-34-22",70114935,"petuchah",11963,"פ"
"tanakh/jeremiah","jeremiah-35-11",70115087,"petuchah",12115,"פ"
"tanakh/jeremiah","jeremiah-35-19",70115239,"petuchah",12267,"פ"
"tanakh/jeremiah","jeremiah-36-3",70115292,"setumah",12320,"ס"
"tanakh/jeremiah","jeremiah-36-8",70115366,"petuchah",12394,"פ"
"tanakh/jeremiah","jeremiah-36-18",70115513,"setumah",12541,"ס"
"tanakh/jeremiah","jeremiah-36-26",70115622,"setumah",12650,"ס"
"tanakh/jeremiah","jeremiah-36-29",70115678,"setumah",12706,"ס"
"tanakh/jeremiah","jeremiah-36-32",70115739,"petuchah",12767,"פ"
"tanakh/jeremiah","jeremiah-37-5",70115802,"petuchah",12830,"פ"
"tanakh/jeremiah","jeremiah-37-8",70115837,"petuchah",12865,"פ"
"tanakh/jeremiah","jeremiah-37-11",70115875,"setumah",12903,"ס"
"tanakh/jeremiah","jeremiah-38-2",70116056,"setumah",13084,"ס"
"tanakh/jeremiah","jeremiah-38-6",70116130,"setumah",13158,"ס"
"tanakh/jeremiah","jeremiah-38-13",70116238,"setumah",13266,"ס"
"tanakh/jeremiah","jeremiah-38-16",70116295,"setumah",13323,"ס"
"tanakh/jeremiah","jeremiah-38-17",70116299,"setumah",13327,"סכהאמר"
"tanakh/jeremiah","jeremiah-38-18",70116334,"setumah",13362,"ס"
"tanakh/jeremiah","jeremiah-38-23",70116409,"setumah",13437,"ס"
"tanakh/jeremiah","jeremiah-38-28",70116474,"setumah",13502,"סוהיה"
"tanakh/jeremiah","jeremiah-39-14",70116673,"setumah",13701,"ס"
"tanakh/jeremiah","jeremiah-39-18",70116727,"petuchah",13755,"פ"
"tanakh/jeremiah","jeremiah-40-6",70116841,"petuchah",13869,"פ"
"tanakh/jeremiah","jeremiah-40-12",70116952,"setumah",13980,"ס"
"tanakh/jeremiah","jeremiah-40-16",70117018,"petuchah",14046,"פ"
"tanakh/jeremiah","jeremiah-41-15",70117250,"setumah",14278,"ס"
"tanakh/jeremiah","jeremiah-41-18",70117303,"petuchah",14331,"פ"
"tanakh/jeremiah","jeremiah-42-6",70117401,"petuchah",14429,"פ"
"tanakh/jeremiah","jeremiah-42-22",70117654,"setumah",14682,"ס"
"tanakh/jeremiah","jeremiah-43-1",70117671,"setumah",14699,"ס"
"tanakh/jeremiah","jeremiah-43-13",70117849,"petuchah",14877,"פ"
"tanakh/jeremiah","jeremiah-44-6",70117941,"setumah",14969,"ס"
"tanakh/jeremiah","jeremiah-44-10",70118022,"setumah",15050,"ס"
"tanakh/jeremiah","jeremiah-44-14",70118097,"petuchah",15125,"פ"
"tanakh/jeremiah","jeremiah-44-19",70118178,"setumah",15206,"ס"
"tanakh/jeremiah","jeremiah-44-23",70118250,"setumah",15278,"ס"
"tanakh/jeremiah","jeremiah-44-29",70118367,"petuchah",15395,"פ"
"tanakh/jeremiah","jeremiah-44-30",70118391,"setumah",15419,"ס"
"tanakh/jeremiah","jeremiah-45-5",70118464,"petuchah",15492,"פ"
"tanakh/jeremiah","jeremiah-46-12",70118610,"petuchah",15638,"פ"
"tanakh/jeremiah","jeremiah-46-19",70118690,"setumah",15718,"ס"
"tanakh/jeremiah","jeremiah-46-26",70118771,"petuchah",15799,"פ"
"tanakh/jeremiah","jeremiah-46-28",70118814,"petuchah",15842,"פ"
"tanakh/jeremiah","jeremiah-47-7",70118903,"petuchah",15931,"פ"
"tanakh/jeremiah","jeremiah-48-11",70119033,"setumah",16061,"ס"
"tanakh/jeremiah","jeremiah-48-39",70119318,"setumah",16346,"ס"
"tanakh/jeremiah","jeremiah-48-47",70119404,"setumah",16432,"ס"
"tanakh/jeremiah","jeremiah-49-6",70119493,"petuchah",16521,"פ"
"tanakh/jeremiah","jeremiah-49-11",70119551,"setumah",16579,"ס"
"tanakh/jeremiah","jeremiah-49-19",70119665,"setumah",16693,"ס"
"tanakh/jeremiah","jeremiah-49-27",70119759,"petuchah",16787,"פ"
"tanakh/jeremiah","jeremiah-49-33",70119843,"setumah",16871,"ס"
"tanakh/jeremiah","jeremiah-49-39",70119921,"petuchah",16949,"פ"
"tanakh/jeremiah","jeremiah-50-7",70120021,"setumah",17049,"ס"
"tanakh/jeremiah","jeremiah-50-16",70120145,"setumah",17173,"ס"
"tanakh/jeremiah","jeremiah-50-17",70120161,"petuchah",17189,"פ"
"tanakh/jeremiah","jeremiah-50-20",70120205,"petuchah",17233,"פ"
"tanakh/jeremiah","jeremiah-50-21",70120220,"setumah",17248,"ס"
"tanakh/jeremiah","jeremiah-50-27",70120280,"setumah",17308,"ס"
"tanakh/jeremiah","jeremiah-50-30",70120325,"petuchah",17353,"פ"
"tanakh/jeremiah","jeremiah-50-46",70120524,"setumah",17552,"ס"
"tanakh/jeremiah","jeremiah-51-10",70120637,"setumah",17665,"ס"
"tanakh/jeremiah","jeremiah-51-14",70120693,"setumah",17721,"ס"
"tanakh/jeremiah","jeremiah-51-19",70120746,"petuchah",17774,"פ"
"tanakh/jeremiah","jeremiah-51-24",70120801,"setumah",17829,"ס"
"tanakh/jeremiah","jeremiah-51-32",70120905,"setumah",17933,"ס"
"tanakh/jeremiah","jeremiah-51-35",70120952,"setumah",17980,"ס"
"tanakh/jeremiah","jeremiah-51-51",70121117,"petuchah",18145,"פ"
"tanakh/jeremiah","jeremiah-51-53",70121139,"setumah",18167,"ס"
"tanakh/jeremiah","jeremiah-51-57",70121190,"setumah",18218,"ס"
"tanakh/jeremiah","jeremiah-51-58",70121209,"setumah",18237,"ס"
"tanakh/jeremiah","jeremiah-51-64",70121291,"petuchah",18319,"פ"
"tanakh/jeremiah","jeremiah-52-23",70121598,"setumah",18626,"ס"
"tanakh/jeremiah","jeremiah-52-27",70121660,"setumah",18688,"ס"
"tanakh/jeremiah","jeremiah-52-30",70121700,"setumah",18728,"ס"
"tanakh/job","job-1-5",70121846,"petuchah",83,"פ"
"tanakh/job","job-1-22",70122068,"petuchah",305,"פ"
"tanakh/job","job-2-10",70122197,"petuchah",434,"פ"
"tanakh/job","job-3-1",70122257,"petuchah",494,"פ"
"tanakh/job","job-5-27",70122748,"petuchah",985,"פ"
"tanakh/job","job-7-21",70123075,"petuchah",1312,"פ"
"tanakh/job","job-8-22",70123207,"petuchah",1444,"פ"
"tanakh/job","job-11-20",70123696,"petuchah",1933,"פ"
"tanakh/job","job-14-22",70124177,"petuchah",2414,"פ"
"tanakh/job","job-15-35",70124393,"petuchah",2630,"פ"
"tanakh/job","job-17-16",70124646,"petuchah",2883,"פ"
"tanakh/job","job-18-21",70124771,"petuchah",3008,"פ"
"tanakh/job","job-19-29",70124957,"petuchah",3194,"פ"
"tanakh/job","job-20-29",70125147,"petuchah",3384,"פ"
"tanakh/job","job-22-30",70125538,"petuchah",3775,"פ"
"tanakh/job","job-24-25",70125820,"petuchah",4057,"פ"
"tanakh/job","job-25-6",70125855,"petuchah",4092,"פ"
"tanakh/job","job-26-14",70125937,"petuchah",4174,"פ"
"tanakh/job","job-28-11",70126154,"petuchah",4391,"פ"
"tanakh/job","job-28-28",70126266,"petuchah",4503,"פ"
"tanakh/job","job-32-1",70126902,"petuchah",5139,"פ"
"tanakh/job","job-32-5",70126944,"petuchah",5181,"פ"
