"work_id","work_title","source_refs","surface_word","normalized_word","lexical_status","renderings","reason","source_name","source_id","license"
"nehemiah","Nehemiah","Nehemiah 12:31","לַיָּמִין֙","לימינ","Potential","the right hand / side (leg / eye) of a person / other object (as the stronger and more dexterous) / locally / the south / left-handed / right (hand / Jamin / the name of three Israelites / Jamin. See also 1144 . / right (direction) / right / a day (as the warm hours) / whether literal (from sunrise to sunset / from one sunset to the next) / figurative (a space of time defined by an associated term) / (often used adverb) / age / always / chronicals","Potential gloss contains noisy term: ass.","OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB","H3225; H3226; L213155; L65611; H3117","CC BY 4.0; CC BY 4.0; CC0; CC0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 6:3","לָ֣מָּה","למה","Potential","Lama glama / properly / interrogative what? (including how? why? when? ) / but also exclamation / what! (including how! ) / indefinitely what (including whatever / and even relatively / that which ) / often used with prefixes in various adverbial / how great (mighty) / that which / what(-soever) / why.","Potential gloss contains noisy term: lama.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB","L492199; L65962; H4100; H4101","CC0; CC0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 12:5","מִיָּמִ֥ין","מימינ","Potential","the right hand / side (leg / eye) of a person / other object (as the stronger and more dexterous) / locally / the south / left-handed / right (hand / Mijamin / the name of three Israelites / Miamin / Mijamin. / right (direction) / right / a day (as the warm hours) / whether literal (from sunrise to sunset / from one sunset to the next) / figurative (a space of time defined by an associated term) / (often used adverb) / age / always / chronicals / Jamin / Jamin. See also 1144 .","Potential gloss contains noisy term: ass.","OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures HebrewLexicon","H3225; H4326; L213155; L65611; H3117; H3226","CC BY 4.0; CC BY 4.0; CC0; CC0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 9:32","מַלְכֵ֣י","מלכי","Potential","king / to reign / inceptively / to ascend the throne / causatively / to induct into royalty / hence (by implication) to take counsel / consult / × indeed / a king / royal. / advice / counsel. / Malki-Tsedek / an early king in Palestine / Melchizedek. / Malkishua / an Israelite / Malchishua. / to walk (literally / figuratively) / to carry (in various senses) / × again / away / bear / bring / (by implication) very widely used as a relative conjunction / adverb (as below) / often largely modified by other particles annexed / and / (forasmuch / inasmuch / where-) as / assured(-ly)","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB","L213373; L79208; H4427; H4428; H4430; H4431; H4442; H4444; L184903; H3212; H3588","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 11:1; Nehemiah 12:37","עִ֣יר","עיר","Potential","to wake (literally / figuratively) / (a-) wake(-n / up) / lift up (self) / × master / raise (up) / stir up (self). / a city (a place guarded by waking / a watch) in the widest sense (even of a mere encampment / post ) / Ai (from margin) / city / court (from margin) / town. / Ir / an Israelite / Ir. / a watcher / i.e. an angel (as guardian) / watcher. / properly / a young ass (as just broken to a load) / hence an ass-colt / (ass) colt / foal / young ass. / Irham-Melach / a place near Palestine / the city of salt. / Ir-Nachash / a place in Palestine / Irnahash. / Ir-Shemesh / Irshemesh.","Potential gloss contains noisy term: ass.","OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","H5782; H5892; H5893; H5894; H5895; H5898; H5904; H5905","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 13:25","עִמָּם֙","עממ","Potential","a people (as a congregated unit) / specifically / a tribe (as those of Israel) / hence (collectively) troops / attendants / figuratively / a flock / folk / adverb / preposition / with (i.e. in conjunction with) / in varied applications / equally with / often with prepositional prefix (and then usually unrepresented in English) / accompanying / to associate / by implication / to overshadow (by huddling together) / become dim / hide.","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon","L215972; L216092; H5971; H5973; H6004","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 6:10","עָצ֑וּר","עצור","Potential","to inclose / by analogy / to hold back / also to maintain / rule / assemble / × be able / close up","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB","L216240; L216260; H6113","CC0; CC0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 5:1","צַעֲקַ֥ת","צעקת","Potential","to shriek / (by implication) to proclaim (an assembly) / × at all / call together / cry (out) / gather (selves) (together). / a shriek / cry(-ing).","Potential gloss contains noisy term: ass.","OpenScriptures morphHB; OpenScriptures morphHB","H6817; H6818","CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 11:33","רָמָ֖ה","רמה","Potential","to be deceived / maggot / to deceive / to be high actively / to rise / raise (in various applications / literally / figuratively) / bring up / exalt (self) / extol / to hurl / specifically / to shoot / figuratively / to delude / betray (as if causing to fall) / beguile / betray / to throw / set / (figuratively) assess / cast (down) / impose. / a height (as a seat of idolatry) / high place. / Ramah / the name of four places in Palestine / Ramah. / a maggot (as rapidly bred ) / worm.","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon","L218758; L218888; L218889; L218975; L68136; H7311; H7411; H7412; H7413; H7414; H7415","CC0; CC0; CC0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 2:1; Nehemiah 9:28","רַ֖ע","רע","Potential","bad / (as noun) evil (natural / moral) / adversity / affliction / calamity / displease(-ure) / distress / a crash (of thunder) / noise (of war) / shout (of joy) / × aloud / noise / shouted. / an associate (more / less close) / brother / companion / fellow / friend / husband / lover / a thought (as association of ideas) / thought. / badness (as marring ) / physically / morally / × be so bad / badness / (× be so) evil / naughtiness / sadness / to tend a flock / i.e. pasture it / intransitively / to graze (literally / figuratively) / generally to rule / by extension / to associate with (as a friend) / pastoral / as noun / a shepherd / shipherd. / properly / to spoil (literally / by breaking to pieces) / figuratively / to make ( / be ) good for nothing / i.e. bad (physically / socially","Potential gloss contains noisy term: ass.","OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","H7451; H7452; H7453; H7454; H7455; H7462; H7473; H7489","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 6:13","רָ֔ע","רע","Potential","bad / (as noun) evil (natural / moral) / adversity / affliction / calamity / displease(-ure) / distress / a crash (of thunder) / noise (of war) / shout (of joy) / × aloud / noise / shouted. / an associate (more / less close) / brother / companion / fellow / friend / husband / lover / a thought (as association of ideas) / thought. / badness (as marring ) / physically / morally / × be so bad / badness / (× be so) evil / naughtiness / sadness / to tend a flock / i.e. pasture it / intransitively / to graze (literally / figuratively) / generally to rule / by extension / to associate with (as a friend) / pastoral / as noun / a shepherd / shipherd. / properly / to spoil (literally / by breaking to pieces) / figuratively / to make ( / be ) good for nothing / i.e. bad (physically / socially","Potential gloss contains noisy term: ass.","OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","H7451; H7452; H7453; H7454; H7455; H7462; H7473; H7489","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 2:2","רֹ֣עַֽ","רע","Potential","bad / (as noun) evil (natural / moral) / adversity / affliction / calamity / displease(-ure) / distress / a crash (of thunder) / noise (of war) / shout (of joy) / × aloud / noise / shouted. / an associate (more / less close) / brother / companion / fellow / friend / husband / lover / a thought (as association of ideas) / thought. / badness (as marring ) / physically / morally / × be so bad / badness / (× be so) evil / naughtiness / sadness / to tend a flock / i.e. pasture it / intransitively / to graze (literally / figuratively) / generally to rule / by extension / to associate with (as a friend) / pastoral / as noun / a shepherd / shipherd. / properly / to spoil (literally / by breaking to pieces) / figuratively / to make ( / be ) good for nothing / i.e. bad (physically / socially","Potential gloss contains noisy term: ass.","OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","H7451; H7452; H7453; H7454; H7455; H7462; H7473; H7489","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 2:10","רָעָ֣ה","רעה","Potential","evil/malicious / to guide / evil/bad thing / bad / (as noun) evil (natural / moral) / adversity / affliction / calamity / displease(-ure) / distress / to tend a flock / i.e. pasture it / intransitively / to graze (literally / figuratively) / generally to rule / by extension / to associate with (as a friend) / a (male) companion / friend. / a female associate / companion / fellow. / breakage / broken / utterly. / properly / to spoil (literally / by breaking to pieces) / figuratively / to make ( / be ) good for nothing / i.e. bad (physically / socially","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures morphHB","L219004; L219014; L68149; H7451; H7462; H7463; H7464; H7465; H7489","CC0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 2:2","רָעִ֗ים","רעימ","Potential","evil/malicious / trouble/a calamity / calamity / bad / (as noun) evil (natural / moral) / adversity / affliction / displease(-ure) / distress / an associate (more / less close) / brother / companion / fellow / friend / husband / lover / to tend a flock / i.e. pasture it / intransitively / to graze (literally / figuratively) / generally to rule / by extension / to associate with (as a friend) / pastoral / as noun / a shepherd / shipherd.","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","L219004; L68147; H7451; H7453; H7462; H7473","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 7:57; Nehemiah 7:60","שְׁלֹמֹ֑ה","שלמה","Potential","to pay / complete, intact / whole / preserved / properly / interrogative what? (including how? why? when? ) / but also exclamation / what! (including how! ) / indefinitely what (including whatever / and even relatively / that which ) / often used with prefixes in various adverbial / complete (literally / figuratively) / especially friendly / full / just / made ready / peaceable / perfect(-ed) / a dress / clothes / garment / raiment. / Salmah / an Israelite / Salmon. Compare 8012 . / Shelomah / David's successor / Solomon. / retribution / recompense. / Lama glama / how great (mighty) / that which / what(-soever) / why.","Potential gloss contains noisy term: lama.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB","L219540; L219697; H4100; H8003; H8008; H8009; H8010; H8011; L492199; L65962; H4101","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC0; CC0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 12:45","שְׁלֹמֹ֥ה","שלמה","Potential","to pay / complete, intact / whole / preserved / properly / interrogative what? (including how? why? when? ) / but also exclamation / what! (including how! ) / indefinitely what (including whatever / and even relatively / that which ) / often used with prefixes in various adverbial / complete (literally / figuratively) / especially friendly / full / just / made ready / peaceable / perfect(-ed) / a dress / clothes / garment / raiment. / Salmah / an Israelite / Salmon. Compare 8012 . / Shelomah / David's successor / Solomon. / retribution / recompense. / Lama glama / how great (mighty) / that which / what(-soever) / why.","Potential gloss contains noisy term: lama.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB","L219540; L219697; H4100; H8003; H8008; H8009; H8010; H8011; L492199; L65962; H4101","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC0; CC0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 7:70; Nehemiah 7:71; Nehemiah 12:31","שְׁתֵּ֣י","שתי","Potential","to drink / to place (in a very wide application) / apply / appoint / array / bring / consider / lay (up) / let alone / two / also (as ordinal) twofold / both / couple / double / second / twain / twelfth / to imbibe (literally / figuratively) / × assuredly / banquet / × certainly / drink(-er / -ing) / drunk (× -ard) / intoxicaion / drunkenness. / a fixture / i.e. the warp in weaving / warp.","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon","L219903; L82377; H7896; H8147; H8354; H8358; H8359","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
