normalized,surface,occurrence_count,work_count,families,current_match,route_status,candidate_route_count,match_families,candidate_source,license_lane,display_eligible,hud_inspectable,prehud_allowed,blocker,top_works
כ״א,כ״א,13823,141,chasidut; halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,machatzit-hashekel-on-orach-chayim:1949; peri-megadim-on-orach-chayim:1622; ohr-hameir:893; drisha:694; beit-meir-on-shulchan-arukh-even-haezer:638
שאמרו,שאמרו,13814,187,chasidut; musar; unknown,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,shenei-luchot-haberit:1029; akeidat-yitzchak:962; takanat-hashavin:596; yisrael-kedoshim:535; likutei-moharan:463
מאי,מאי,13331,274,chasidut; kabbalah; midrash; musar,unresolved_lexical_row,hud_evidence_only_or_source_review,48,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,ein-yaakov:1902; ohr-hachammah-on-zohar:961; shenei-luchot-haberit:554; zohar-chadash:389; yismach-moshe:351
דס״ל,דס״ל,13187,227,halakhah,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,beit-shmuel:721; ketzot-hachoshen-on-shulchan-arukh-choshen-mishpat:646; meirat-einayim-on-shulchan-arukh-choshen-mishpat:536; biur-halacha:514; shaar-hamelekh-on-mishneh-torah-divorce:334
דרבננ,דרבנן,13062,165,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,30,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,peri-megadim-on-orach-chayim:2055; arukh-hashulchan:1192; minchat-chinukh:1009; machatzit-hashekel-on-orach-chayim:733; haamek-sheilah-on-sheiltot-drav-achai-gaon:429
שטר,שטר,12805,59,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,20,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,urim-vetumim-tumim:2293; beit-yosef:1572; arukh-hashulchan:1449; netivot-hamishpat-beurim-on-shulchan-arukh-choshen-mishpat:810; meirat-einayim-on-shulchan-arukh-choshen-mishpat:695
יוחננ,יוחנן,12785,223,halakhah; midrash,unresolved_lexical_row,hud_evidence_only_or_source_review,46,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,beit-yosef:1667; ein-yaakov:1131; halakhot-gedolot:567; torat-habayit-haaroch:464; shibbolei-haleket:313
הביא,הביא,12697,200,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,46,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,brit-moshe:1113; arukh-hashulchan:902; haamek-sheilah-on-sheiltot-drav-achai-gaon:820; peri-megadim-on-orach-chayim:770; minchat-chinukh:761
כתבו,כתבו,12563,93,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,48,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,beit-yosef:3087; arukh-hashulchan:1862; drisha:865; urim-vetumim-tumim:717; eliyah-rabbah-on-shulchan-arukh-orach-chayim:626
לקמנ,לקמן,12559,151,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,urim-vetumim-tumim:740; minchat-chinukh:687; pitchei-teshuva-on-shulchan-arukh-even-haezer:604; siftei-kohen-on-shulchan-arukh-yoreh-deah:515; drisha:473
המלכ,המלך,12404,190,chasidut; midrash; musar; unknown,unresolved_lexical_row,hud_evidence_only_or_source_review,47,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,otzar-midrashim:845; akeidat-yitzchak:616; sefer-hayashar-midrash:607; shenei-luchot-haberit:539; peri-tzadik:453
יצחק,יצחק,12292,109,chasidut; kabbalah; musar,unresolved_lexical_row,hud_evidence_only_or_source_review,51,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition; project_lexical,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,ohr-hachammah-on-zohar:1458; peri-tzadik:799; shenei-luchot-haberit:618; ketem-paz-on-zohar:474; maor-vashemesh:474
דהוא,דהוא,12291,135,chasidut; halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,minchat-chinukh:1696; urim-vetumim-tumim:1053; biur-halacha:676; yismach-moshe:490; ketzot-hachoshen-on-shulchan-arukh-choshen-mishpat:441
קאי,קאי,11931,159,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,beit-yosef:1398; drisha:1145; prisha:620; haamek-sheilah-on-sheiltot-drav-achai-gaon:558; brit-moshe:535
התוס׳,התוס׳,11785,247,halakhah,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,toafot-reem:827; even-haazel-on-mishneh-torah-damages-to-property:435; even-haazel-on-mishneh-torah-sacrifices-rendered-unfit:278; tzafnat-paneach-on-mishneh-torah-gifts-to-the-poor:275; seder-mishnah-on-mishneh-torah-sabbath:238
ומ״ש,ומ״ש,11573,203,halakhah; kabbalah,unresolved_lexical_row,hud_evidence_only_or_source_review,3,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,mikdash-melekh-on-zohar:796; prisha:616; brit-moshe:494; pitchei-teshuva-on-shulchan-arukh-even-haezer:421; meirat-einayim-on-shulchan-arukh-choshen-mishpat:317
דאינו,דאינו,11395,133,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,14,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,minchat-chinukh:1839; arukh-hashulchan:1120; ketzot-hachoshen-on-shulchan-arukh-choshen-mishpat:989; machatzit-hashekel-on-orach-chayim:633; drisha:489
שכ׳,שכ׳,11263,42,halakhah,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,toafot-reem:1382; pitchei-teshuva-on-shulchan-arukh-even-haezer:1203; brit-moshe:1150; beit-meir-on-shulchan-arukh-even-haezer:1094; machatzit-hashekel-on-orach-chayim:1067
היכא,היכא,11259,131,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,beit-yosef:2246; ketzot-hachoshen-on-shulchan-arukh-choshen-mishpat:1288; drisha:538; tzafnat-paneach-on-mishneh-torah-heave-offerings:492; siftei-kohen-on-shulchan-arukh-yoreh-deah:406
וגומר,וגומר,11105,10,kabbalah; musar; unknown,unresolved_lexical_row,hud_evidence_only_or_source_review,46,citable_paraphrase_evidence; source_phrase_evidence; project_lexical,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,ohr-hachammah-on-zohar:9864; akeidat-yitzchak:631; shenei-luchot-haberit:269; maalot-hamiddot:100; recanati-on-the-torah:95
ע״ה,ע״ה,11041,88,chasidut; kabbalah; musar,unresolved_lexical_row,hud_evidence_only_or_source_review,3,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,peri-tzadik:1520; arvei-nachal:1257; shenei-luchot-haberit:899; ketem-paz-on-zohar:808; pardes-rimmonim:806
לחזור,לחזור,10894,67,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,46,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,arukh-hashulchan:1534; beit-yosef:1376; netivot-hamishpat-beurim-on-shulchan-arukh-choshen-mishpat:675; urim-vetumim-tumim:657; ketzot-hachoshen-on-shulchan-arukh-choshen-mishpat:632
גט,גט,10769,76,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,13,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,beit-yosef:2125; pitchei-teshuva-on-shulchan-arukh-even-haezer:855; beit-meir-on-shulchan-arukh-even-haezer:805; turei-zahav-on-shulchan-arukh-even-haezer:731; beit-shmuel:621
יינ,יין,10762,191,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,46,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,beit-yosef:1640; torat-habayit-haaroch:663; machatzit-hashekel-on-orach-chayim:448; prisha:395; kol-bo:329
ועי׳,ועי׳,10712,150,halakhah,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,tzafnat-paneach-on-mishneh-torah-gifts-to-the-poor:591; avodat-hamelekh-on-mishneh-torah-foreign-worship-and-customs-of-the-nations:552; divrei-yirmiyahu-on-mishneh-torah-foreign-worship-and-customs-of-the-nations:455; tzafnat-paneach-on-mishneh-torah-sabbath:421; tzafnat-paneach-on-mishneh-torah-forbidden-foods:418
חבירו,חבירו,10658,152,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,beit-yosef:1695; arukh-hashulchan:1394; shulchan-arukh-choshen-mishpat:593; meirat-einayim-on-shulchan-arukh-choshen-mishpat:478; ketzot-hachoshen-on-shulchan-arukh-choshen-mishpat:470
יהוה,יְהֹוָה,10645,49,liturgy; tanakh,unresolved_lexical_row,hud_evidence_only_or_source_review,20,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,siddur-edot-hamizrach:2109; selichot-nusach-ashkenaz-lita:2026; selichot-nusach-polin:1854; psalms:447; deuteronomy:403
כמבואר,כמבואר,10567,75,halakhah; kabbalah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,minchat-chinukh:1920; netivot-hamishpat-beurim-on-shulchan-arukh-choshen-mishpat:992; beit-meir-on-shulchan-arukh-even-haezer:569; tzafnat-paneach-on-mishneh-torah-heave-offerings:475; ohr-penimi-on-talmud-eser-hasefirot:474
השי״ת,השי״ת,10558,34,chasidut; unknown,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,sod-yesharim:4007; peri-tzadik:1827; sefat-emet:1041; yismach-moshe:674; midbar-shur:577
לנ,לן,10451,141,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,47,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,beit-yosef:1664; arukh-hashulchan:1421; eliyah-rabbah-on-shulchan-arukh-orach-chayim:608; torat-habayit-haaroch:489; haamek-sheilah-on-sheiltot-drav-achai-gaon:412
שבועה,שבועה,10387,81,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,27,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,urim-vetumim-tumim:1656; beit-yosef:1213; arukh-hashulchan:996; ketzot-hachoshen-on-shulchan-arukh-choshen-mishpat:496; urim-vetumim-urim:485
דרב,דרב,10111,144,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,beit-yosef:2449; beer-hagolah-on-shulchan-arukh-choshen-mishpat:722; drisha:679; beer-hagolah-on-shulchan-arukh-yoreh-deah:526; halakhot-gedolot:485
איתא,איתא,10094,175,chasidut; halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,sod-yesharim:714; sefat-emet:683; brit-moshe:632; peri-tzadik:609; haamek-sheilah-on-sheiltot-drav-achai-gaon:471
להו,להו,10074,166,halakhah; midrash,unresolved_lexical_row,hud_evidence_only_or_source_review,46,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,beit-yosef:2276; ein-yaakov:957; halakhot-gedolot:819; drisha:517; haamek-sheilah-on-sheiltot-drav-achai-gaon:434
לי׳,לי׳,10067,55,halakhah; kabbalah,unresolved_lexical_row,no_route,0,,project_authored_kabbalah_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,ketzot-hachoshen-on-shulchan-arukh-choshen-mishpat:981; ohr-hachammah-on-zohar:925; haamek-sheilah-on-sheiltot-drav-achai-gaon:882; urim-vetumim-tumim:702; maasai-lamelekh-on-mishneh-torah-sacrificial-procedure:531
כוכבימ,כוכבים,9979,87,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,27,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,siftei-kohen-on-shulchan-arukh-yoreh-deah:1803; turei-zahav-on-shulchan-arukh-yoreh-deah:1532; shulchan-arukh-yoreh-deah:1172; baer-hetev-on-shulchan-arukh-yoreh-deah:1068; beur-hagra-on-shulchan-arukh-yoreh-deah:673
דאפילו,דאפילו,9933,96,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,arukh-hashulchan:1560; beit-yosef:1399; biur-halacha:701; drisha:666; minchat-chinukh:568
יוסי,יוסי,9841,252,halakhah; kabbalah; midrash,unresolved_lexical_row,hud_evidence_only_or_source_review,46,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,beit-yosef:1176; ohr-hachammah-on-zohar:717; ein-yaakov:426; ketem-paz-on-zohar:350; halakhot-gedolot:318
