lookup_shard,normalized,surface,hebrew,display_section,display_label,route_family,route_type,match_type,language,definition_or_claim,plain_note,phrase_hebrew,phrase_focus,phrase_context,source_ref,work_id,work_title,raw_score,score_handicap,adjusted_score,confidence_percent,answer_score,answer_eligible,answer_role,context_rank_score,part_of_speech,meaning_quality,form_of,morphology,source_row_count,source_names,source_families,source_ids,licenses,license_urls,source_urls,fields_used,source_notes,card_id
05d0-05d1-05d0,אבאר,אבאר,אבאר,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,form definition plus licensed workbench usage,Hebrew,"to explain, clarify",Source-backed citable paraphrase route; displayed percent is the route match percent.,בכל דרכיו ואגב אבאר שלשה פסוקים שיש,אבאר,בכל; דרכיו; ואגב; שלשה; פסוקים; שיש,"Ahavat Chesed, Introduction:17",ahavat-chesed,Ahavat Chesed,92,20,72,92,,false,evidence,,,paraphrase_evidence,,,2,Hebrew Wiktionary data via Kaikki/Wiktextract; Ahavat Chesed -- Torat Emet,kaikki; hebrew_source_text,kaikki-4543d34794a3f3ee; source-version-7fec48d7e28378bb,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Ahavat_Chesed%2C_Introduction:17,forms; form tags; lemma glosses; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 10633. Form route points back to the licensed lemma gloss row.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-f1a4ae097b15b125
05d0-05d1-05d0,אבאיודאיה,אבאיודאיה,אבאיודאיה,lemma,Hebrew lemma match,wiktionary_definition,lemma,lemma,Hebrew,Abayudaya,,,,,,,,100,20,80,94,100,true,answer,,name,definition,,,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-38d5d308f1008adc,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,word; part of speech; glosses; forms/tags without examples,Kaikki Hebrew JSONL line 12324. Examples and quotation translations excluded.,def-kaikki-lemma-756af9d8d204c1e6
05d0-05d1-05d0,אבאיש,אַבְאִישׁ,אַבְאִישׁ,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of הבאיש,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""הבאיש"",""normalized_lemma"":""הבאיש"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-266ab7fbefc9ff41,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 16747. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-c66c933fa5ba7a77
05d0-05d1-05d0,אבארהו,אבארהו,אבארהו,phrase_evidence,Licensed phrase use,source_phrase_evidence,phrase_evidence,licensed phrase occurrence,Hebrew/Aramaic,Usage context only; no meaning is forced by this phrase row.,,וע ז היסוד אבארהו כפי אשר ירא,אבארהו,וע; ז; היסוד; כפי; אשר; ירא,"Akeidat Yitzchak, Mavo Shearim:4",akeidat-yitzchak,Akeidat Yitzchak,100,0,100,100,,false,evidence,,,,,,1,"Akeidat Yitzchak, Pressburg 1849",hebrew_source_text,source-version-14bd52324e606c08,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,https://www.sefaria.org/Akeidat_Yitzchak%2C_Mavo_Shearim:4,hebrew; source_ref; version_title; version_source; license,Hebrew phrase evidence only. No English translation or inferred meaning is imported from this row.,phrase-2aae0c216016a35d
05d0-05d1-05d0,אבארהו,אבארהו,אבארהו,phrase_evidence,Licensed phrase use,source_phrase_evidence,phrase_evidence,licensed phrase occurrence,Hebrew/Aramaic,Usage context only; no meaning is forced by this phrase row.,,מאד בשיושקף כראוי אבארהו אחר שאסדר עבודת,אבארהו,מאד; בשיושקף; כראוי; אחר; שאסדר; עבודת,Akeidat Yitzchak 63:1:5,akeidat-yitzchak,Akeidat Yitzchak,100,0,100,100,,false,evidence,,,,,,1,"Akeidat Yitzchak, Pressburg 1849",hebrew_source_text,source-version-14bd52324e606c08,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,https://www.sefaria.org/Akeidat_Yitzchak_63:1:5,hebrew; source_ref; version_title; version_source; license,Hebrew phrase evidence only. No English translation or inferred meaning is imported from this row.,phrase-5955f13d91560ee9
05d0-05d1-05d1,אבב,אבב,אבב,lemma,Hebrew lemma match,wiktionary_definition,lemma,lemma,Hebrew,to be thick; to swell; to break forth,,,,,,,,100,20,80,94,100,true,answer,,verb,definition,,,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-fc4968c483802e3c,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,word; part of speech; glosses; forms/tags without examples,Kaikki Hebrew JSONL line 451. Examples and quotation translations excluded.,def-kaikki-lemma-93dc5c9d3a6c2339
05d0-05d1-05d1,אבבית,אבבית,אבבית,lemma,Hebrew lemma match,wiktionary_definition,lemma,lemma,Hebrew,"rash, exanthem",,,,,,,,100,20,80,94,100,true,answer,,noun,definition,,,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-e9b6d926ca137952,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,word; part of speech; glosses; forms/tags without examples,Kaikki Hebrew JSONL line 15630. Examples and quotation translations excluded.,def-kaikki-lemma-ada4d7577440c1e0
05d0-05d1-05d1,אבבא,אבבא,אבבא,phrase_evidence,Licensed phrase use,source_phrase_evidence,phrase_evidence,licensed phrase occurrence,Hebrew/Aramaic,Usage context only; no meaning is forced by this phrase row.,,שאמר אליעזר קאי אבבא דמערתא ואברהם דגני,אבבא,שאמר; אליעזר; קאי; דמערתא; ואברהם; דגני,Akeidat Yitzchak 22:1:31,akeidat-yitzchak,Akeidat Yitzchak,100,0,100,100,,false,evidence,,,,,,1,"Akeidat Yitzchak, Pressburg 1849",hebrew_source_text,source-version-14bd52324e606c08,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,https://www.sefaria.org/Akeidat_Yitzchak_22:1:31,hebrew; source_ref; version_title; version_source; license,Hebrew phrase evidence only. No English translation or inferred meaning is imported from this row.,phrase-208232108988b258
05d0-05d1-05d2,אבגתא,אבגתא,אבגתא,lemma,Hebrew lemma match,wiktionary_definition,lemma,lemma,Hebrew,"Abagtha, a eunuch of Xerxes.",,,,,,,,100,20,80,94,100,true,answer,,name,definition,,,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-c9851ecaf3b3012c,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,word; part of speech; glosses; forms/tags without examples,Kaikki Hebrew JSONL line 553. Examples and quotation translations excluded.,def-kaikki-lemma-7e27ec67235cabd6
05d0-05d1-05d2,אבגוד,אבגוד,אבגוד,phrase_evidence,Licensed phrase use,source_phrase_evidence,phrase_evidence,licensed phrase occurrence,Hebrew/Aramaic,Usage context only; no meaning is forced by this phrase row.,,מעליך כדי שלא אבגוד בך ביום קרב,אבגוד,מעליך; כדי; שלא; בך; ביום; קרב,Akeidat Yitzchak 25:2:10,akeidat-yitzchak,Akeidat Yitzchak,100,0,100,100,,false,evidence,,,,,,1,"Akeidat Yitzchak, Pressburg 1849",hebrew_source_text,source-version-14bd52324e606c08,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,https://www.sefaria.org/Akeidat_Yitzchak_25:2:10,hebrew; source_ref; version_title; version_source; license,Hebrew phrase evidence only. No English translation or inferred meaning is imported from this row.,phrase-161ce16b52f7b37e
05d0-05d1-05d2,אבגוד,אבגוד,אבגוד,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of בגד,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""בגד"",""normalized_lemma"":""בגד"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-38a7cb482a05134a,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 3762. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-4b3520d819562fa7
05d0-05d1-05d2,אבגוד,אבגוד,אבגוד,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,form definition plus licensed workbench usage,Hebrew,"To betray; To cheat (e.g: on one's spouse), to be unfaithful",Source-backed citable paraphrase route; displayed percent is the route match percent.,מעליך כדי שלא אבגוד בך ביום קרב,אבגוד,מעליך; כדי; שלא; בך; ביום; קרב,Akeidat Yitzchak 25:2:10,akeidat-yitzchak,Akeidat Yitzchak,92,20,72,92,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Akeidat Yitzchak, Pressburg 1849",kaikki; hebrew_source_text,kaikki-38a7cb482a05134a; source-version-14bd52324e606c08,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Akeidat_Yitzchak_25:2:10,forms; form tags; lemma glosses; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 3762. Form route points back to the licensed lemma gloss row.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-b5e9dbba7a16f0f7
05d0-05d1-05d2,אבגד,אֶבְגֹּד,אֶבְגֹּד,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of בגד,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""בגד"",""normalized_lemma"":""בגד"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-38a7cb482a05134a,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 3762. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-6fdfa8397e0f0af8
05d0-05d1-05d2,אבג יתצ קרע שטנ נגד יכש בטר צתג חקב טנע יגל פזק שקו צית,אבג יתץ קרע שטן נגד יכש בטר צתג חקב טנע יגל פזק שקו צית,אבג יתץ קרע שטן נגד יכש בטר צתג חקב טנע יגל פזק שקו צית,lemma,Hebrew lemma match,wiktionary_definition,lemma,lemma,Hebrew,"A 42-lettered form of the Shem HaMephorash, esoteric names of God within Kabbalah. Appears in Ana BeKoach, Zohar Chadash, Tikuna Kadma'ah 62 among others.",,,,,,,,100,20,80,94,100,true,answer,,name,definition,,,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-6c91885487923d18,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,word; part of speech; glosses; forms/tags without examples,Kaikki Hebrew JSONL line 11178. Examples and quotation translations excluded.,def-kaikki-lemma-f9db75ec56d2d672
05d0-05d1-05d2,אבגיתצ קרעשטנ נגדיכש בטרצתג חקבטנע יגלפזק שקוצית,אבגיתץ קרעשטן נגדיכש בטרצתג חקבטנע יגלפזק שקוצית,אבגיתץ קרעשטן נגדיכש בטרצתג חקבטנע יגלפזק שקוצית,lemma,Hebrew lemma match,wiktionary_definition,lemma,lemma,Hebrew,alternative form of אבג יתץ קרע שטן נגד יכש בטר צתג חקב טנע יגל פזק שקו צית (ʾbg jṭṣ qrʿ śtn ngd jkš bṭr ṣtg ḥqb ṭnʿ jgl pzq šqw ṣjt),"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,94,20,74,94,,false,evidence,,name,form_reference,,,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-863df33cd5291a2f,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,word; part of speech; glosses; forms/tags without examples,Kaikki Hebrew JSONL line 16137. Examples and quotation translations excluded.,def-kaikki-lemma-340b70a0a377038b
05d0-05d1-05d2,אבגר,אבגר,אבגר,lemma,Hebrew lemma match,wiktionary_definition,lemma,lemma,Hebrew,agrimony,,,,,,,,100,20,80,94,100,true,answer,,noun,definition,,,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-b0ca979bf4a1b78b,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,word; part of speech; glosses; forms/tags without examples,Kaikki Hebrew JSONL line 16344. Examples and quotation translations excluded.,def-kaikki-lemma-b5985b0d64c7426f
05d0-05d1-05d2,אבגדי,אבגדי,אבגדי,lemma,Hebrew lemma match,wiktionary_definition,lemma,lemma,Hebrew,alphabetical,,,,,,,,100,20,80,94,100,true,answer,,adj,definition,,,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-37dc18f8e6d43709,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,word; part of speech; glosses; forms/tags without examples,Kaikki Hebrew JSONL line 16682. Examples and quotation translations excluded.,def-kaikki-lemma-b07dc14e14ad9e86
05d0-05d1-05d2,אבגדית,אַבְגָּדִית,אַבְגָּדִית,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of אבגדי,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,adj,form_reference,"{""lemma"":""אבגדי"",""normalized_lemma"":""אבגדי"",""tags"":[""feminine""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-37dc18f8e6d43709,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 16682. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-e1ed86fd09565b2b
05d0-05d1-05d2,אבגדימ,אַבְגָּדִים,אַבְגָּדִים,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of אבגדי,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,adj,form_reference,"{""lemma"":""אבגדי"",""normalized_lemma"":""אבגדי"",""tags"":[""masculine"",""plural""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-37dc18f8e6d43709,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 16682. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-6ea2e56e057facc1
05d0-05d1-05d2,אבגדיימ,אַבְגָּדִיִּים,אַבְגָּדִיִּים,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of אבגדי,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,adj,form_reference,"{""lemma"":""אבגדי"",""normalized_lemma"":""אבגדי"",""tags"":[""masculine"",""plural""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-37dc18f8e6d43709,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 16682. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-9b634e32697b7f7b
