work_id,representation_id,legacy_v1_rights_profile_id,legacy_v1_normalized_license_id,legacy_v1_normalized_license_class,legacy_v1_license_version,legacy_v1_credit_line_state,legacy_v1_source_url_state,legacy_v1_license_link_state,legacy_v1_credit_authority_version_document_id,legacy_v1_credit_authority_document_oid,display_state,distribution_state,selection_descriptor_count,attribution_required_selection_count,public_domain_selection_count,selection_obligation_root_sha256,selection_raw_license_set_json,selection_attribution_posture_set_json,selection_rights_reconciliation_state
tanakh/nahum,REP-4789B3E57E8F11AF188E4EE8,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,4,2,2,41360ed14492ea0c1a0d0039bb9059f1dbc9a53f23a2c7d9c520d12f8733e7d0,"[""CC BY-SA 4.0"",""CC-BY-SA"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/nehemiah,REP-48CA6371366E4AE5243BE628,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,8,5,3,622cb76e489def34f66386eed5323962526e914ac3a3de17cb400ab0d797dcf7,"[""CC-BY-SA"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/numbers,REP-D12D1A08C5E3C753A0EF846D,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,1,1,0,1f80401fedb15e9e2bdd8c347f3d4a393e8826d5f6b5f34994bab347533e6ce6,"[""CC-BY-SA""]","[""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/obadiah,REP-0A0A31C93884B8C55B6DC7A1,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,1,1,0,9c8659c4b5293cfbede3d8f9aee2cac8dae9147334d3d398997a732b0ee81d9f,"[""CC-BY-SA""]","[""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/onkelos-deuteronomy,REP-19D40B3790ED0EFE683871D2,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-CEAC30036ED4BCCFCEC83D9F,5d1b431f944a65001813b685,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tanakh/onkelos-exodus,REP-0A7B968B80613FEA5F229C6C,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-66F775D34830E9374B5B4895,5d1b654a944a65015de513be,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tanakh/onkelos-genesis,REP-7ED2D797DDEDE70CEB55BE53,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-CDF771C5D770576743EB1C27,5d1b8122944a65018f2891af,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tanakh/onkelos-leviticus,REP-AB697F3BC92BCA889A3091F0,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-3259FE238A29FC3E5E14F82D,5d1b5363cf461c0018433179,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tanakh/onkelos-numbers,REP-859A7A9BC424D5DA42282831,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-D87374C3AD16B8DD07D1E091,5d1b4a722bd0ef0018d79be4,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tanakh/penei-david,REP-91860A6A623A5917FD89CA12,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-D831F0A8D644DFC89A43582D,57babbecd6e4a94f86e87230,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tanakh/proverbs,REP-7DA31F2DCAC2EE7A1D6D0A88,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,5,2,3,183e2b53e60bed4a0f6bf1aea5d3fb9ba5a64f2e05c3e8c1f420dc225e0e4379,"[""CC BY-SA 4.0"",""CC-BY-SA"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/psalms,REP-33E1B0CCBA0EAF03C70D86FE,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,7,4,3,2bcea4356dceab6561b98b485ef64a79b3d9011bd64487d9ce0a5a5eb6fcc15a,"[""CC-BY-SA"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/ruth,REP-11A0521E5A0997D83A1105D5,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,1,1,0,a3319aff6755771d948093f74e0939dc990cca1a3e43df6d0d64c61cc965344e,"[""CC-BY-SA""]","[""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/song-of-songs,REP-5513F43AEFD19099F9567C22,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,4,3,1,1ce525255ca93144cbbc5ec89f0dac0352144e6b9e1e09f04527d3c1e49c84da,"[""CC BY-SA 4.0"",""CC-BY"",""CC-BY-SA"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/zechariah,REP-2065543EFBA0E50BA0F3A75E,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,3,1,2,5ec46585a80cabd0d6f329cad8bc72f7f28fcb1f8fcd9cb883d52d78906bc8ed,"[""CC-BY-SA"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tanakh/zephaniah,REP-D3032D2649B97650A99B5007,RIGHTS-F485390BFEF67D0135EFF788,LIC-CC-BY-NC-UNVERSIONED,CC-BY-NC,UNSPECIFIED,DERIVED_ACTIVE_REPRESENTATION_PROVENANCE_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,,,READY_CORRECTED_EXACT_SELECTION_CONSTITUENTS,HOLD_ONE_OR_MORE_SELECTION_LICENSE_DEPLOYMENT_INCOMPLETE,3,1,2,ef8061efb05515708d4e8c1e1dc8a60b43980ceee9e819a59a5809a43783a360,"[""CC-BY-SA"",""Public Domain""]","[""FALSE"",""TRUE""]",EXACT_SELECTION_CONSTITUENTS_SUPERSEDE_FALSE_JPS_PARENT_LABEL_FOR_DISPLAY__PUBLIC_DISTRIBUTION_SEPARATELY_GATED
tosefta/brief-commentary-on-bava-batra,REP-C5D1191E76A8BD1D1CA9065D,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-F80D95CE07E829749E0E15FF,608e8d4779e2b7c56cd80eec,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tosefta/brief-commentary-on-bava-kamma,REP-E823CF40DAF5B287C939AA81,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-B7155CAA8EFDDCF9652B0B6D,608e8d63a9cc5ca08e0888fb,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tosefta/brief-commentary-on-bava-metzia,REP-7DBC8BEDB1ED5DC783B09C1F,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-14568DC6535A6C441F477795,608e8d80105371af854aded0,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tosefta/brief-commentary-on-beitzah,REP-754F1F53B81D2034F26FBCCB,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-567C888DBD80CC1B9E327CA0,608e8d9eea680127c398eeb2,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tosefta/brief-commentary-on-berakhot,REP-F3FF3B86B600FC78E82ADE0D,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-736B05B51FB4260A2B9C045F,608e8dbdc07b7b182d40b1e8,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tosefta/brief-commentary-on-bikkurim,REP-A7672EAF9C55728333D71709,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-81F2A73115462C6B38C553B9,608e8dda4a8aaff3013277a7,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tosefta/brief-commentary-on-chagigah,REP-0C4FA080DECAB6164A332E71,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-8D02496897816465A0F7A9E8,608e8df726bba5a5bc0431d4,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tosefta/brief-commentary-on-challah,REP-8AB540FB95107D925B920E14,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-1B508DB78FBE380AB22C8F06,608e8e15aa3a48d03d5b2045,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tosefta/brief-commentary-on-demai,REP-95CE6B32472624D23AC28F4E,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-A2A6B53607520FDC3EBC637E,608e8e3681ad3c4e6224bb0c,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tosefta/brief-commentary-on-eruvin,REP-F800F0E86AAF380F970DCEEF,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-E3FD32FDF5C831E22E38F894,608e8e54c07b7b182d40b42e,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tosefta/brief-commentary-on-gittin,REP-136D49DBF6B51405DB6DE1D0,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-FA42C1EF11B496FE36EA9792,608e8e71878af0aa14be250d,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tosefta/brief-commentary-on-ketubot,REP-6680F6CA0D29E8F1496C0140,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-E3FD37DB996673226ED2A204,608e8e93e5d039d97dbcb1d0,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tosefta/brief-commentary-on-kilayim,REP-CE40E24085F1C561425FF838,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-B6841E93232865F3A758D75B,608e8f3ad816602fd85202d8,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tosefta/brief-commentary-on-maaser-sheni,REP-AEFAD947B8F3941568D562A1,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-295F0B1B01CA9206B84C3642,608e8f592f3e5ac97126ea19,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tosefta/brief-commentary-on-maasrot,REP-FCDC5EC4738840F6B3CF474B,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-EE566ACEA8231D35BB0BE22A,608e8f77aa3a48d03d5b20f9,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tosefta/brief-commentary-on-megillah,REP-B55F15C384CE62DDEAC64169,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-8A521CAAF9A2F6D1CFA272AD,608e8f99d816602fd8520535,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tosefta/brief-commentary-on-moed-katan,REP-F58C55BEAF6C0C4196838336,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-D8DA107BE57C65772B084F74,608e8fb440ab3b147268a5b1,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tosefta/brief-commentary-on-nazir,REP-DAC0C6FD074D726F3EC117B9,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-CD40BD5153BC4FE7C937414C,608e8fd312937760253e7f16,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tosefta/brief-commentary-on-nedarim,REP-6A32DB37356B71F07F793266,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-11A29CF134454CE0B81A8DA4,608e8ff579e2b7c56cd8118b,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tosefta/brief-commentary-on-orlah,REP-E52202EF289362A5463DD703,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-AC117FF9AC231C7177930EE8,608e90132d36493aa0e91312,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tosefta/brief-commentary-on-peah,REP-F680FB4B6E2AF2B460D52E4C,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-3DE8C72B84101C07005CADE1,608e903140ab3b147268a64a,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tosefta/brief-commentary-on-rosh-hashanah,REP-045302A5762C0495CAAB585F,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-E30DC8EFE65849AA9C136EA2,608e90860152291a5bc45182,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
tosefta/brief-commentary-on-shabbat,REP-7D57089BB6F7B6D0B9C94255,RIGHTS-B8F3BE822D70C01A4A45E7EE,LIC-CC-BY-UNVERSIONED,CC-BY,UNSPECIFIED,SEALED_READER_CREDIT_LINE,EXACT_ACTIVE_REPRESENTATION_SOURCE_URL,HOLD_UNVERSIONED_LICENSE_LINK,ESC006-V-AF613E9F8320BFEA418CF798,608e90afaa3a48d03d5b22ad,READY_PRESERVED_V1_NON_JPS_SELECTION,HOLD_LEGACY_V1_UNVERSIONED_LICENSE_LINK,0,0,0,,[],[],PRESERVED_NON_JPS_V1_PROVENANCE__NOT_REDERIVED
