work_id,credit_line,source_url,license_link
tanakh/psalms,Source: psalms | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Psalms%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Psalms%201?context=0&commentary=0,
tanakh/ruth,Source: ruth | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Ruth%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Ruth%201?context=0&commentary=0,
tanakh/song-of-songs,Source: song of songs | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Song%20of%20Songs%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Song%20of%20Songs%201?context=0&commentary=0,
tanakh/zechariah,Source: zechariah | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Zechariah%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Zechariah%201?context=0&commentary=0,
tanakh/zephaniah,Source: zephaniah | Version: THE JPS TANAKH: Gender-Sensitive Edition | URL: https://www.sefaria.org/api/texts/Zephaniah%201?context=0&commentary=0 | License: CC-BY-NC,https://www.sefaria.org/api/texts/Zephaniah%201?context=0&commentary=0,
tosefta/brief-commentary-on-bava-batra,"Provider metadata: Sefaria | Version witness: ESC006-V-F80D95CE07E829749E0E15FF | Document OID: 608e8d4779e2b7c56cd80eec | Title: Brief Commentary on Bava Batra | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Bava_Batra,
tosefta/brief-commentary-on-bava-kamma,"Provider metadata: Sefaria | Version witness: ESC006-V-B7155CAA8EFDDCF9652B0B6D | Document OID: 608e8d63a9cc5ca08e0888fb | Title: Brief Commentary on Bava Kamma | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Bava_Kamma,
tosefta/brief-commentary-on-bava-metzia,"Provider metadata: Sefaria | Version witness: ESC006-V-14568DC6535A6C441F477795 | Document OID: 608e8d80105371af854aded0 | Title: Brief Commentary on Bava Metzia | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Bava_Metzia,
tosefta/brief-commentary-on-beitzah,"Provider metadata: Sefaria | Version witness: ESC006-V-567C888DBD80CC1B9E327CA0 | Document OID: 608e8d9eea680127c398eeb2 | Title: Brief Commentary on Beitzah | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Beitzah,
tosefta/brief-commentary-on-berakhot,"Provider metadata: Sefaria | Version witness: ESC006-V-736B05B51FB4260A2B9C045F | Document OID: 608e8dbdc07b7b182d40b1e8 | Title: Brief Commentary on Berakhot | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Berakhot,
tosefta/brief-commentary-on-bikkurim,"Provider metadata: Sefaria | Version witness: ESC006-V-81F2A73115462C6B38C553B9 | Document OID: 608e8dda4a8aaff3013277a7 | Title: Brief Commentary on Bikkurim | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Bikkurim,
tosefta/brief-commentary-on-chagigah,"Provider metadata: Sefaria | Version witness: ESC006-V-8D02496897816465A0F7A9E8 | Document OID: 608e8df726bba5a5bc0431d4 | Title: Brief Commentary on Chagigah | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Chagigah,
tosefta/brief-commentary-on-challah,"Provider metadata: Sefaria | Version witness: ESC006-V-1B508DB78FBE380AB22C8F06 | Document OID: 608e8e15aa3a48d03d5b2045 | Title: Brief Commentary on Challah | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Challah,
tosefta/brief-commentary-on-demai,"Provider metadata: Sefaria | Version witness: ESC006-V-A2A6B53607520FDC3EBC637E | Document OID: 608e8e3681ad3c4e6224bb0c | Title: Brief Commentary on Demai | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Demai,
tosefta/brief-commentary-on-eruvin,"Provider metadata: Sefaria | Version witness: ESC006-V-E3FD32FDF5C831E22E38F894 | Document OID: 608e8e54c07b7b182d40b42e | Title: Brief Commentary on Eruvin | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Eruvin,
tosefta/brief-commentary-on-gittin,"Provider metadata: Sefaria | Version witness: ESC006-V-FA42C1EF11B496FE36EA9792 | Document OID: 608e8e71878af0aa14be250d | Title: Brief Commentary on Gittin | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Gittin,
tosefta/brief-commentary-on-ketubot,"Provider metadata: Sefaria | Version witness: ESC006-V-E3FD37DB996673226ED2A204 | Document OID: 608e8e93e5d039d97dbcb1d0 | Title: Brief Commentary on Ketubot | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Ketubot,
tosefta/brief-commentary-on-kilayim,"Provider metadata: Sefaria | Version witness: ESC006-V-B6841E93232865F3A758D75B | Document OID: 608e8f3ad816602fd85202d8 | Title: Brief Commentary on Kilayim | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Kilayim,
tosefta/brief-commentary-on-maaser-sheni,"Provider metadata: Sefaria | Version witness: ESC006-V-295F0B1B01CA9206B84C3642 | Document OID: 608e8f592f3e5ac97126ea19 | Title: Brief Commentary on Maaser Sheni | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Maaser_Sheni,
tosefta/brief-commentary-on-maasrot,"Provider metadata: Sefaria | Version witness: ESC006-V-EE566ACEA8231D35BB0BE22A | Document OID: 608e8f77aa3a48d03d5b20f9 | Title: Brief Commentary on Maasrot | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Maasrot,
tosefta/brief-commentary-on-megillah,"Provider metadata: Sefaria | Version witness: ESC006-V-8A521CAAF9A2F6D1CFA272AD | Document OID: 608e8f99d816602fd8520535 | Title: Brief Commentary on Megillah | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Megillah,
tosefta/brief-commentary-on-moed-katan,"Provider metadata: Sefaria | Version witness: ESC006-V-D8DA107BE57C65772B084F74 | Document OID: 608e8fb440ab3b147268a5b1 | Title: Brief Commentary on Moed Katan | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Moed_Katan,
tosefta/brief-commentary-on-nazir,"Provider metadata: Sefaria | Version witness: ESC006-V-CD40BD5153BC4FE7C937414C | Document OID: 608e8fd312937760253e7f16 | Title: Brief Commentary on Nazir | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Nazir,
tosefta/brief-commentary-on-nedarim,"Provider metadata: Sefaria | Version witness: ESC006-V-11A29CF134454CE0B81A8DA4 | Document OID: 608e8ff579e2b7c56cd8118b | Title: Brief Commentary on Nedarim | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Nedarim,
tosefta/brief-commentary-on-orlah,"Provider metadata: Sefaria | Version witness: ESC006-V-AC117FF9AC231C7177930EE8 | Document OID: 608e90132d36493aa0e91312 | Title: Brief Commentary on Orlah | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Orlah,
tosefta/brief-commentary-on-peah,"Provider metadata: Sefaria | Version witness: ESC006-V-3DE8C72B84101C07005CADE1 | Document OID: 608e903140ab3b147268a64a | Title: Brief Commentary on Peah | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Peah,
tosefta/brief-commentary-on-rosh-hashanah,"Provider metadata: Sefaria | Version witness: ESC006-V-E30DC8EFE65849AA9C136EA2 | Document OID: 608e90860152291a5bc45182 | Title: Brief Commentary on Rosh Hashanah | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Rosh_Hashanah,
tosefta/brief-commentary-on-shabbat,"Provider metadata: Sefaria | Version witness: ESC006-V-AF613E9F8320BFEA418CF798 | Document OID: 608e90afaa3a48d03d5b22ad | Title: Brief Commentary on Shabbat | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Shabbat,
tosefta/brief-commentary-on-shekalim,"Provider metadata: Sefaria | Version witness: ESC006-V-D27EFA525348E8B9805B47F4 | Document OID: 608e91f492f45d1950820c7d | Title: Brief Commentary on Shekalim | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Shekalim,
tosefta/brief-commentary-on-sheviit,"Provider metadata: Sefaria | Version witness: ESC006-V-AED9D3B0FFB7D1A4A145C320 | Document OID: 608e9213e56f082fefb983fe | Title: Brief Commentary on Sheviit | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Sheviit,
tosefta/brief-commentary-on-sotah,"Provider metadata: Sefaria | Version witness: ESC006-V-A382CEA1B4FE0D8E726EF498 | Document OID: 608e9231fbc1c45fdd434f3a | Title: Brief Commentary on Sotah | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Sotah,
tosefta/brief-commentary-on-taanit,"Provider metadata: Sefaria | Version witness: ESC006-V-93340667F300988BFF663CF4 | Document OID: 608e925c2f3e5ac97126ed97 | Title: Brief Commentary on Taanit | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Taanit,
tosefta/brief-commentary-on-terumot,"Provider metadata: Sefaria | Version witness: ESC006-V-A8B2070CA18E8BE600F95539 | Document OID: 608e926ec834e187e15d86c4 | Title: Brief Commentary on Terumot | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Terumot,
tosefta/brief-commentary-on-yevamot,"Provider metadata: Sefaria | Version witness: ESC006-V-E3F71DBCA23A6C4266A797C7 | Document OID: 608e928d0c66a58cc923480b | Title: Brief Commentary on Yevamot | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Yevamot,
tosefta/brief-commentary-on-yoma,"Provider metadata: Sefaria | Version witness: ESC006-V-330988797AEBD350EEBB37C9 | Document OID: 608e92a96d890634d191bf74 | Title: Brief Commentary on Yoma | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/Brief_Commentary_on_Yoma,
tosefta/tosefta-bava-batra-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-D285D50F6C660817C0B1E5F3 | Document OID: 608e96f825d7e33b4f9a7d39 | Title: Tosefta Bava Batra (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Bava%20Batra%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-bava-kamma-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-FB28EDC9807DC29E635CC18E | Document OID: 608e971517c7beb0e377e0f8 | Title: Tosefta Bava Kamma (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Bava%20Kamma%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-bava-metzia-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-710E8C0632640251DA173529 | Document OID: 608e9733f2ffa71fb358452a | Title: Tosefta Bava Metzia (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Bava%20Metzia%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-beitzah-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-E96AA6AD22053A27E9015A6F | Document OID: 608e97534b3045ecc44ad035 | Title: Tosefta Beitzah (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Beitzah%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-berakhot-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-F4D4985D947A34693F2C0888 | Document OID: 608e97705a7d9bfbdf35a798 | Title: Tosefta Berakhot (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Berakhot%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-bikkurim-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-43AD625D46D820C8BB19BA69 | Document OID: 608e978dbca098e6ca79d24b | Title: Tosefta Bikkurim (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Bikkurim%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-chagigah-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-D9F7C4C3E5E5167C3A1A4603 | Document OID: 608e97ad00660bb659203886 | Title: Tosefta Chagigah (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Chagigah%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-challah-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-A972C4C7B529336F2C53B5B8 | Document OID: 608e97cbfac3585d98501661 | Title: Tosefta Challah (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Challah%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-demai-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-F684ED0469FA6387E855DF84 | Document OID: 608e97eb8c8a62ccef5cde5b | Title: Tosefta Demai (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Demai%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-eruvin-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-39FCBA4EA1BEEF0A64534120 | Document OID: 608e9809cf377199a368ec2f | Title: Tosefta Eruvin (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Eruvin%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-gittin-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-3F9C3F81773E7474F825B453 | Document OID: 608e9828768a96b2dc526bf9 | Title: Tosefta Gittin (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Gittin%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-ketubot-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-2D14E4A2CAFA1CCE37D791F9 | Document OID: 608e9846259d2e72e4d39d84 | Title: Tosefta Ketubot (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Ketubot%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-kiddushin-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-AEAA34158878B25EB425FE6C | Document OID: 608e9867b5a80e197479240e | Title: Tosefta Kiddushin (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Kiddushin%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-kilayim-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-72B54158BAFB7BDF6BA1BF27 | Document OID: 608e9e0dd3bb62f141f1369d | Title: Tosefta Kilayim (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Kilayim%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-maaser-sheni-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-0EC9A5049BB3AF7FFF639EFA | Document OID: 608e9e4280f4dc95d31fd7e4 | Title: Tosefta Maaser Sheni (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Maaser%20Sheni%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-maasrot-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-CC15331C97672E4419CADE00 | Document OID: 608e9e4ebc4d3873910f7d5d | Title: Tosefta Maasrot (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Maasrot%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-megillah-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-39CC57F2C92E43BDC1759C82 | Document OID: 608ea1c36d890634d191c718 | Title: Tosefta Megillah (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Megillah%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-moed-katan-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-3FA9FD283BE7A65BE3F9793E | Document OID: 608ea1d1fa4d60619a6f4e1e | Title: Tosefta Moed Katan (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Moed%20Katan%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-nazir-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-BA3993786AFB31A9213B78C5 | Document OID: 608ea1fce41ba1ea86979f12 | Title: Tosefta Nazir (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Nazir%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-nedarim-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-644233DF20C608AF6A3668C6 | Document OID: 608ea21e3610ff9cb70dd7aa | Title: Tosefta Nedarim (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Nedarim%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-orlah-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-07A8C0717D570F7373686D2E | Document OID: 608ea2382225ff74bc735d93 | Title: Tosefta Orlah (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Orlah%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-peah-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-E53E03B664D90F8B16636958 | Document OID: 608ea24cec9da4d56a7410a4 | Title: Tosefta Peah (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Peah%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-pesachim-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-80E4E0B2A2008CF5EF52A3E1 | Document OID: 608ea26cf71ea9c6ccd69d60 | Title: Tosefta Pesachim (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Pesachim%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-rosh-hashanah-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-15E0729186F7EC334D34BA17 | Document OID: 608ea289dceedce3a829c0e7 | Title: Tosefta Rosh Hashanah (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Rosh%20Hashanah%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-shabbat-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-979F223B83784A1EA6EAA59D | Document OID: 608ea2b44442f731a4005373 | Title: Tosefta Shabbat (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Shabbat%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-shekalim-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-C6BBEB7A7B9320D1C053AA0B | Document OID: 608ea2c7e126e1424e8f4cd6 | Title: Tosefta Shekalim (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Shekalim%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-sheviit-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-5727FEE7A1CA7B43DBECBF95 | Document OID: 608ea2e4a081bf297fd02de9 | Title: Tosefta Sheviit (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Sheviit%20(Lieberman)%201?context=0&commentary=0,
tosefta/tosefta-sotah-lieberman,"Provider metadata: Sefaria | Version witness: ESC006-V-FAC9B0CF06A06A8FF64A4C17 | Document OID: 608ea311f71ea9c6ccd69e08 | Title: Tosefta Sotah (Lieberman) | Version: The Tosefta according to to codex Vienna. Third Augmented Edition, JTS 2001 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001234517/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Tosefta%20Sotah%20(Lieberman)%201?context=0&commentary=0,
