work_id,work_title,token_index_id,chunk_id,clicked_surface_form,normalized_form,lexical_status,match_method,occurrence_count,lexicon_entry_id,surface_renderings,exported_statuses,exported_rendering_options,exported_source_names,exported_source_ids,exported_licenses,exported_claim_count,best_confidence,safe_min_confidence,safe_max_confidence,safe_export_status,safe_export_statuses,safe_export_rendering_options,safe_source_names,safe_source_ids,safe_licenses,export_status,notes,not_a_translation
orot,Orot,tok-6820554717ca,chunk-006,אהבה,אהבה,matched,direct,22,lex-3d6242cc223c,,Strict Hebrew | Potential,affection | love | romantic love,Wikidata Lexeme,L45122,CC0,3,93,60,93,safe_options_min60,Strict Hebrew,affection | love | romantic love,Wikidata Lexeme,L45122,CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-5c986d1ff19a,chunk-006,אהבת,אהבת,matched,direct,16,lex-f337c6a67920,,Strict Hebrew | Potential,affection | love | romantic love,Wikidata Lexeme,L45122,CC0,3,93,60,93,safe_options_min60,Strict Hebrew,affection | love | romantic love,Wikidata Lexeme,L45122,CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-dc6bc4a40e00,chunk-014,אהבתה,אהבתה,matched,direct,2,lex-kaikki-d7697cb6bff8,,Potential,"love, affection",Wiktionary via Kaikki,kaikki-fb4e34d22c19,CC BY-SA 4.0 / GFDL,1,52,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-e380bfb2c09e,chunk-015,אהבתו,אהבתו,matched,direct,1,lex-kaikki-ae7272b03c1b,,Potential,"love, affection",Wiktionary via Kaikki,kaikki-fb4e34d22c19,CC BY-SA 4.0 / GFDL,1,52,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-4494cbf857f1,chunk-004,אהבתי,אהבתי,matched,direct,1,lex-38bf5edde0ed,,Potential,to have affection for (sexually | otherwise) | (be-) love(-d | -ly | -r) | like | friend. | love.,OpenScriptures morphHB,H157 | H160,CC BY 4.0,2,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-f4d42888f939,chunk-016,אהבתם,אהבתמ,matched,direct,2,lex-460850fa40ec,,Potential,to have affection for (sexually | otherwise) | (be-) love(-d | -ly | -r) | like | friend. | love.,OpenScriptures morphHB,H157 | H160,CC BY 4.0,2,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-c2d9d6f88766,chunk-013,אהבתנו,אהבתנו,matched,direct,2,lex-ef106acb1e15,,Strict Hebrew,to have affection for (sexually | otherwise) | (be-) love(-d | -ly | -r) | like | friend.,OpenScriptures morphHB,H157,CC BY 4.0,1,95,60,95,safe_options_min60,Strict Hebrew,to have affection for (sexually | otherwise) | (be-) love(-d | -ly | -r) | like | friend.,OpenScriptures morphHB,H157,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-982654a791db,chunk-010,אהטר,אהטר,unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-971cf9e2883c,chunk-010,אהיה,אהיה,matched,direct,4,lex-c2f5a5b6b379,,Strict Hebrew,to exist | i.e. be | become | come to pass (always emphatic | and not a mere copula | auxiliary) | beacon | × altogether,OpenScriptures morphHB,H1961,CC BY 4.0,1,95,60,95,safe_options_min60,Strict Hebrew,to exist | i.e. be | become | come to pass (always emphatic | and not a mere copula | auxiliary) | beacon | × altogether,OpenScriptures morphHB,H1961,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-543f5378edc0,chunk-005,"אהיה""","אהיה""",matched,quote_artifact_cleanup,1,lex-c2f5a5b6b379,become,Strict Hebrew,become | to exist | i.e. be | come to pass (always emphatic | and not a mere copula | auxiliary) | beacon | × altogether,OpenScriptures morphHB,H1961,CC BY 4.0,2,95,60,95,safe_options_min60,Strict Hebrew,become | to exist | i.e. be | come to pass (always emphatic | and not a mere copula | auxiliary) | beacon | × altogether,OpenScriptures morphHB,H1961,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-110eaa48a77d,chunk-001,אהל,אהל,matched,direct,1,lex-010e0fa2c0ca,,Potential,to be clear | shine. | to tent | pitch (remove) a tent. | a tent (as clearly conspicuous from a distance) | covering | (dwelling) (place) | home | tabernacle | tent. | Ohel | an Israelite | Ohel. | these | those | an-(the) other | one sort | so | some | such | them,OpenScriptures HebrewLexicon | OpenScriptures morphHB,H166 | H167 | H168 | H169 | H428,CC BY 4.0,5,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-96bb3ab12652,chunk-010,אהלך,אהלכ,matched,direct,1,lex-3aaab236cbc4,,Potential,a tent (as clearly conspicuous from a distance) | covering | (dwelling) (place) | home | tabernacle | tent. | to walk (in a great variety of applications | literally and figuratively) | (all) along | apace | behave (self) | come | (on) continually | be conversant,OpenScriptures morphHB,H168 | H1980,CC BY 4.0,2,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-09b9eee4aaff,chunk-000,אהרן,אהרנ,matched,direct,1,lex-566b4a521562,,Strict Hebrew,Aharon | the brother of Moses | Aaron.,OpenScriptures morphHB,H175,CC BY 4.0,1,95,60,95,safe_options_min60,Strict Hebrew,Aharon | the brother of Moses | Aaron.,OpenScriptures morphHB,H175,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-825b4ece8878,chunk-008,או,או,matched,project_function_word,35,lex-function-word-9c6fc25f078a,,Strict Hebrew,or,Project-authored function word table,project-function-word:o-or,project-authored / CC0,1,99,60,99,safe_options_min60,Strict Hebrew,or,Project-authored function word table,project-function-word:o-or,project-authored / CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-1e9c97147ae7,chunk-002,אוֹ,או,matched,project_function_word,1,lex-function-word-9c6fc25f078a,,Strict Hebrew,or,Project-authored function word table,project-function-word:o-or,project-authored / CC0,1,99,60,99,safe_options_min60,Strict Hebrew,or,Project-authored function word table,project-function-word:o-or,project-authored / CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-966898ebd4f9,chunk-010,אובד,אובד,matched,direct,2,lex-646faa70a04a,,Strict Hebrew | Potential,to be lost,Wikidata Lexeme,L184910,CC0,2,93,60,93,safe_options_min60,Strict Hebrew,to be lost,Wikidata Lexeme,L184910,CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-2365c19f3770,chunk-002,אובדות,אובדות,matched,direct,1,lex-53159eec20a0,,Strict Hebrew,to be lost,Wikidata Lexeme,L184910,CC0,1,93,60,93,safe_options_min60,Strict Hebrew,to be lost,Wikidata Lexeme,L184910,CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-0f0c12eb516a,chunk-001,אובדים,אובדימ,matched,direct,1,lex-12cf971f9d12,,Strict Hebrew,to be lost,Wikidata Lexeme,L184910,CC0,1,93,60,93,safe_options_min60,Strict Hebrew,to be lost,Wikidata Lexeme,L184910,CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-9e94bd5a9eab,chunk-010,אודה,אודה,matched,direct,1,lex-3b87468ed81f,,Potential,physically | to throw (a stone | an arrow) at | away | especially to revere | worship (with extended hands) | intensively | to bemoan (by wringing the hands),OpenScriptures morphHB,H3034,CC BY 4.0,1,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-7b1b73651c2d,chunk-008,אודים,אודימ,matched,direct,1,lex-c8770ce2fadc,,Strict Hebrew,a poker (for turning | gathering embers) | (fire-) brand.,OpenScriptures morphHB,H181,CC BY 4.0,1,95,60,95,safe_options_min60,Strict Hebrew,a poker (for turning | gathering embers) | (fire-) brand.,OpenScriptures morphHB,H181,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-aa535332e9fe,chunk-011,אוה,אוה,matched,direct,1,lex-94be6c850d88,,Potential,to wish for | covet | (greatly) desire | be desirous | long | lust (after). | to extend | mark out | point out. | longing | desire | lust after | pleasure.,OpenScriptures morphHB | OpenScriptures HebrewLexicon,H183 | H184 | H185,CC BY 4.0,3,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-e68a5520477e,chunk-015,אוה״ע,אוה״ע,unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-ee1acf4c17fe,chunk-016,אוהבו,אוהבו,matched,direct,1,lex-ccf508fd2a59,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-a9c88f691cb0,chunk-011,אוהבי,אוהבי,matched,direct,1,lex-17d8498a4fb7,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-b23dbaa5f266,chunk-011,"אוהבי""","אוהבי""",unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-d86da574114b,chunk-014,אוהביה,אוהביה,matched,direct,1,lex-fd02213fcb9d,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-e1c37a837366,chunk-015,"אוהביה""","אוהביה""",unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-f8093cfcc566,chunk-016,אוהבים,אוהבימ,matched,direct,5,lex-cf9abb75f893,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-ca1ffedb4cc4,chunk-013,אוזן,אוזנ,matched,direct,2,lex-04777f1ce75e,,Potential,"ear, organ that detects sound; organ of hearing and balance | ear",Wikidata Lexeme,L63749,CC0,1,63,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-fc38ae4ac9ff,chunk-017,אוי,אוי,matched,direct,2,lex-4f9186b16f9a,,Potential,lamentation | also interjectionally Oh! | alas | woe. | Evi | a Midianitish chief | Evi.,OpenScriptures HebrewLexicon,H188 | H189,CC BY 4.0,2,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-b994f591cfbd,chunk-012,אויב,אויב,matched,direct,4,lex-384edc32e4c1,,Strict Hebrew | Potential,"enemy, individual or a group that is verified as forcefully adverse or threatening | enemy",Wikidata Lexeme,L63756,CC0,2,93,60,93,safe_options_min60,Strict Hebrew,"enemy, individual or a group that is verified as forcefully adverse or threatening | enemy",Wikidata Lexeme,L63756,CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-13943dc16933,chunk-001,אויביו,אויביו,matched,direct,1,lex-6ac5fee49d04,,Strict Hebrew | Potential,"enemy, individual or a group that is verified as forcefully adverse or threatening | enemy",Wikidata Lexeme,L63756,CC0,2,93,60,93,safe_options_min60,Strict Hebrew,"enemy, individual or a group that is verified as forcefully adverse or threatening | enemy",Wikidata Lexeme,L63756,CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-1d8bf2b5ec4e,chunk-002,אויביך,אויביכ,matched,direct,4,lex-493e08976db0,,Strict Hebrew | Potential,"enemy, individual or a group that is verified as forcefully adverse or threatening | enemy",Wikidata Lexeme,L63756,CC0,2,93,60,93,safe_options_min60,Strict Hebrew,"enemy, individual or a group that is verified as forcefully adverse or threatening | enemy",Wikidata Lexeme,L63756,CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-6d097e9df960,chunk-007,אויבתה,אויבתה,unmatched,unmatched,2,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-162b88ff3065,chunk-001,"אויל""","אויל""",unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-83605dca378f,chunk-008,אויר,אויר,matched,direct,5,lex-4df1dff6164b,,Potential,air,Wikidata Lexeme,L63743,CC0,1,63,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-f70dbdccd121,chunk-016,אוירא,אוירא,matched,project_aramaic_grammar,3,lex-aram-2972c5da34e8,air | atmosphere,Strict Aramaic,air | atmosphere,Project-authored Aramaic grammar table,project-aramaic:avira,project-authored / CC0,1,99,60,99,safe_options_min60,Strict Aramaic,air | atmosphere,Project-authored Aramaic grammar table,project-aramaic:avira,project-authored / CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-1432fdde2b91,chunk-001,אוכלה,אוכלה,matched,direct,2,lex-9bce433ed1c1,,Potential,to eat (literally | figuratively) | × at all | burn up | consume | devour(-er | up) | dine,OpenScriptures morphHB,H398,CC BY 4.0,1,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-241330407911,chunk-002,אומה,אומה,matched,direct,20,lex-14cfe1febc30,,Potential,nation,Wikidata Lexeme,L63772,CC0,1,63,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-c58d8d751d56,chunk-013,אומות,אומות,matched,direct,8,lex-4447b5224252,,Strict Hebrew,nation,Wikidata Lexeme,L63772,CC0,1,93,60,93,safe_options_min60,Strict Hebrew,nation,Wikidata Lexeme,L63772,CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-ee7b4536e94e,chunk-016,אומלל,אומלל,matched,direct,1,lex-bdbde44d56ef,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-a019945667a2,chunk-010,אומללים,אומללימ,matched,direct,4,lex-a335eb45b736,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-aeba28e4ce64,chunk-011,אומן,אומנ,matched,direct,1,lex-31e3169a4292,,Potential,"artisan, skilled craft worker who makes or creates things by hand | artisan",Wikidata Lexeme,L63773,CC0,1,63,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-640916683763,chunk-006,אומץ,אומצ,matched,direct,8,lex-de4cd6fcbaf2,,Potential,"courage, quality of mind or spirit that enables a person to face difficulty, danger, or pain | courage",Wikidata Lexeme,L63775,CC0,1,63,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
