work_id,work_title,token_index_id,chunk_id,clicked_surface_form,normalized_form,lexical_status,match_method,occurrence_count,safe_min_confidence,safe_max_confidence,safe_export_status,safe_export_statuses,safe_export_rendering_options,safe_source_names,safe_source_ids,safe_licenses,best_confidence_any_public_claim,all_exported_statuses,all_exported_rendering_options,all_exported_licenses,notes,not_a_translation
aggadat-bereshit,Aggadat Bereshit,tok-2bbd5cbfb352,aggadat-bereshit-001,אהרן,אהרנ,matched,direct,3,60,95,safe_options_min60,Strict Hebrew,Aharon | the brother of Moses | Aaron.,OpenScriptures morphHB,H175,CC BY 4.0,95,Strict Hebrew,Aharon | the brother of Moses | Aaron.,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-bb1f96bca6c1,aggadat-bereshit-006,או,או,matched,project_function_word,35,60,99,safe_options_min60,Strict Hebrew,or,Project-authored function word table,project-function-word:o-or,project-authored / CC0,99,Strict Hebrew,or,project-authored / CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-588a5430bc65,aggadat-bereshit-002,אובד,אובד,matched,direct,2,60,93,safe_options_min60,Strict Hebrew,to be lost,Wikidata Lexeme,L184910,CC0,93,Strict Hebrew | Potential,to be lost,CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-d9822469bec2,aggadat-bereshit-007,אודה,אודה,matched,direct,1,60,0,no_safe_option_min60,,,,,,65,Potential,physically | to throw (a stone | an arrow) at | away | especially to revere | worship (with extended hands) | intensively | to bemoan (by wringing the hands),CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-22e512348d40,aggadat-bereshit-001,אודיעך,אודיעכ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-f78fdcfa006c,aggadat-bereshit-008,אודך,אודכ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-8ea53a2cbc55,aggadat-bereshit-004,אוהב,אוהב,unmatched,unmatched,10,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-bd81e9b7e6ce,aggadat-bereshit-006,אוהבו,אוהבו,matched,direct,4,60,0,matched_no_public_claim_exported,,,,,,0,,,,"Token is matched internally, but no public source-backed rendering row was exported.",true
aggadat-bereshit,Aggadat Bereshit,tok-1e60ddb460cf,aggadat-bereshit-001,אוהבי,אוהבי,matched,direct,6,60,0,matched_no_public_claim_exported,,,,,,0,,,,"Token is matched internally, but no public source-backed rendering row was exported.",true
aggadat-bereshit,Aggadat Bereshit,tok-9bd588f573c8,aggadat-bereshit-005,אוהבים,אוהבימ,matched,direct,1,60,0,matched_no_public_claim_exported,,,,,,0,,,,"Token is matched internally, but no public source-backed rendering row was exported.",true
aggadat-bereshit,Aggadat Bereshit,tok-16e3b9446224,aggadat-bereshit-000,אוהבין,אוהבינ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-ed1dc3f36de2,aggadat-bereshit-008,אוהבך,אוהבכ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-861145e99a11,aggadat-bereshit-004,אוהבם,אוהבמ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-50b4665df23b,aggadat-bereshit-002,אוזן,אוזנ,matched,direct,9,60,0,no_safe_option_min60,,,,,,63,Potential,"ear, organ that detects sound; organ of hearing and balance | ear",CC0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-f57cf385516c,aggadat-bereshit-008,אוחז,אוחז,unmatched,unmatched,3,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-f0073a2a12c6,aggadat-bereshit-008,אוי,אוי,matched,direct,3,60,0,no_safe_option_min60,,,,,,65,Potential,lamentation | also interjectionally Oh! | alas | woe. | Evi | a Midianitish chief | Evi.,CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-3570a7facf8a,aggadat-bereshit-001,אויב,אויב,matched,direct,3,60,93,safe_options_min60,Strict Hebrew,"enemy, individual or a group that is verified as forcefully adverse or threatening | enemy",Wikidata Lexeme,L63756,CC0,93,Strict Hebrew | Potential,"enemy, individual or a group that is verified as forcefully adverse or threatening | enemy",CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-247043d5faab,aggadat-bereshit-001,אויבי,אויבי,unmatched,unmatched,3,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-43d0d9180cfc,aggadat-bereshit-002,אויביהם,אויביהמ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-43b418fd0dd1,aggadat-bereshit-002,אויביו,אויביו,matched,direct,1,60,93,safe_options_min60,Strict Hebrew,"enemy, individual or a group that is verified as forcefully adverse or threatening | enemy",Wikidata Lexeme,L63756,CC0,93,Strict Hebrew | Potential,"enemy, individual or a group that is verified as forcefully adverse or threatening | enemy",CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-e626074b8a90,aggadat-bereshit-007,אויביך,אויביכ,matched,direct,3,60,93,safe_options_min60,Strict Hebrew,"enemy, individual or a group that is verified as forcefully adverse or threatening | enemy",Wikidata Lexeme,L63756,CC0,93,Strict Hebrew | Potential,"enemy, individual or a group that is verified as forcefully adverse or threatening | enemy",CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-b7efc880bfd5,aggadat-bereshit-006,אויבתי,אויבתי,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-b0e7f3f87935,aggadat-bereshit-006,אויל,אויל,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-be8350c52be7,aggadat-bereshit-006,אויר,אויר,matched,direct,1,60,0,no_safe_option_min60,,,,,,63,Potential,air,CC0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-5517a61a3700,aggadat-bereshit-002,אוכל,אוכל,unmatched,unmatched,4,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-97d372d6b0a3,aggadat-bereshit-005,אוכליה,אוכליה,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-2f3a0c0184a5,aggadat-bereshit-001,אוכלין,אוכלינ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-1c1fe888ff49,aggadat-bereshit-000,אוכלת,אוכלת,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-d3da22221092,aggadat-bereshit-007,אוליד,אוליד,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-86f291885bc5,aggadat-bereshit-004,אולת,אולת,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-50b7754c6055,aggadat-bereshit-002,אומ׳,אומ׳,unmatched,unmatched,4,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-a41d2e9abe8b,aggadat-bereshit-005,אומות,אומות,matched,direct,8,60,93,safe_options_min60,Strict Hebrew,nation,Wikidata Lexeme,L63772,CC0,93,Strict Hebrew,nation,CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-b3fdbab41183,aggadat-bereshit-006,אומללה,אומללה,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-ab186432bb08,aggadat-bereshit-005,אומן,אומנ,matched,direct,3,60,0,no_safe_option_min60,,,,,,63,Potential,"artisan, skilled craft worker who makes or creates things by hand | artisan",CC0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-23a0b015f02f,aggadat-bereshit-001,אומניך,אומניכ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-2833f2d1a684,aggadat-bereshit-001,אומנתו,אומנתו,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-3fa54e009ad3,aggadat-bereshit-002,אומנתכם,אומנתכמ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-8e6b6d502b6e,aggadat-bereshit-004,אומר,אומר,matched,direct,164,60,0,no_safe_option_min60,,,,,,65,Potential,"to communicate something by speech; to say | saying, speach | Omar | a grandson of Esau | Omar. | to say (used with great latitude) | answer | appoint | avouch | bid | boast self | call | certify | promise | speech | thing | word.",CC0 | CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-4e4a2cafdb76,aggadat-bereshit-002,אומר׳,אומר׳,unmatched,unmatched,4,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-49dd62944eed,aggadat-bereshit-002,אומרה,אומרה,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-d0ae55638db3,aggadat-bereshit-007,אומרי׳,אומרי׳,unmatched,unmatched,3,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-c21e0adcee3a,aggadat-bereshit-006,אומרים,אומרימ,matched,direct,35,60,93,safe_options_min60,Strict Hebrew,to communicate something by speech; to say,Wikidata Lexeme,L205030,CC0,93,Strict Hebrew,to communicate something by speech; to say,CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-5b50a8747c09,aggadat-bereshit-003,אומרת,אומרת,matched,direct,19,60,93,safe_options_min60,Strict Hebrew,to communicate something by speech; to say,Wikidata Lexeme,L205030,CC0,93,Strict Hebrew,to communicate something by speech; to say,CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-ca7a7a63a9d4,aggadat-bereshit-006,און,אונ,matched,direct,6,60,93,safe_options_min60,Strict Hebrew,"power, ability, strength",Wikidata Lexeme,L63777,CC0,93,Strict Hebrew | Potential,"power, ability, strength",CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-57f1594ac3eb,aggadat-bereshit-002,אונו,אונו,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-685b7b8f69f4,aggadat-bereshit-003,אוני,אוני,unmatched,unmatched,3,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-224552622135,aggadat-bereshit-001,אוניאות,אוניאות,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-12fedfec9d6c,aggadat-bereshit-000,אונסך,אונסכ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-12a110ae5e40,aggadat-bereshit-000,אוסיף,אוסיפ,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-c1729d57c6ab,aggadat-bereshit-006,אוסרי,אוסרי,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-fe4739b777bd,aggadat-bereshit-008,אופל,אופל,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-f060868f05d0,aggadat-bereshit-008,אופן,אופנ,matched,direct,1,60,93,safe_options_min60,Strict Hebrew,round frame used in transportation; wheel,Wikidata Lexeme,L63792,CC0,93,Strict Hebrew | Potential,round frame used in transportation; wheel,CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-ac1c88be6d59,aggadat-bereshit-005,אוצר,אוצר,matched,direct,2,60,0,no_safe_option_min60,,,,,,65,Potential,"treasure, concentration of riches | treasure | a depository | armory | cellar | garner | store(-house) | treasure(-house) (-y). | to store up | (lay up in) store | (make) treasure(-r).",CC0 | CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-c21fc3c16c72,aggadat-bereshit-006,אור,אור,matched,direct,1,60,0,no_safe_option_min60,,,,,,65,Potential,"fire | light, electromagnetic radiation in or near visible spectrum | light | to be (causative | make ) luminous (literally and metaphorically) | × break of day | glorious | kindle | (be | en- | give | illumination | (concrete) luminary (in every sense | including lightning | happiness | etc.) | bright | clear | day | flame | hence (in the plural) the East (as being the region of light) | light. See also 224 . | Ur | a place in Chaldaea | also an Israelite | Ur. | properly | to flow as water (i.e. to rain) | transitively | to lay | throw (especially an arrow | i.e. to shoot ) | figuratively | to point out (as if by aiming the finger)",CC0 | CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-db5f5fca5eb6,aggadat-bereshit-007,אורה,אורה,matched,direct,1,60,0,no_safe_option_min60,,,,,,65,Potential,"light, electromagnetic radiation in or near visible spectrum | light | luminousness | i.e. (figuratively) prosperity | also a plant (as being bright) | herb | light. | a stall | cote. | properly | to flow as water (i.e. to rain) | transitively | to lay | throw (especially an arrow | i.e. to shoot ) | figuratively | to point out (as if by aiming the finger)",CC0 | CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-ed53aa36eb14,aggadat-bereshit-008,אורוות,אורוות,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-37499256a3a9,aggadat-bereshit-001,אורות,אורות,matched,direct,1,60,0,no_safe_option_min60,,,,,,65,Potential,"light, electromagnetic radiation in or near visible spectrum | light | a stall | cote.",CC0 | CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-5bf84f5c4a3d,aggadat-bereshit-003,אורח,אורח,matched,direct,2,60,93,safe_options_min60,Strict Hebrew,"guest, someone who is offered hospitability | guest",Wikidata Lexeme,L63819,CC0,93,Strict Hebrew,"guest, someone who is offered hospitability | guest",CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-4bb2c5d8d032,aggadat-bereshit-002,אורי,אורי,matched,direct,4,60,0,no_safe_option_min60,,,,,,65,Potential,fire | to be (causative | make ) luminous (literally and metaphorically) | × break of day | glorious | kindle | (be | en- | give | illumination | (concrete) luminary (in every sense | including lightning | happiness | etc.) | bright | clear | day | Uri | the name of three Israelites | Uri. | Urim | the oracular brilliancy of the figures in the high-priest's breastplate | Urim.,CC0 | CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-c089bf70e66d,aggadat-bereshit-006,אורישם,אורישמ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-b93ebc6a116e,aggadat-bereshit-006,אורך,אורכ,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-261e5022bf79,aggadat-bereshit-001,אורריך,אורריכ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-fa1f9c7efdb1,aggadat-bereshit-008,אות,אות,matched,direct,1,60,93,safe_options_min60,Strict Hebrew,"letter, grapheme in an alphabetic system of writing | letter",Wikidata Lexeme,L63830,CC0,93,Strict Hebrew | Potential,"letter, grapheme in an alphabetic system of writing | letter",CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-52b559f372be,aggadat-bereshit-002,אותה,אותה,matched,direct,50,60,93,safe_options_min60,Strict Hebrew,(indicates a semantically definite direct object),Wikidata Lexeme,L1555922,CC0,93,Strict Hebrew | Potential,(indicates a semantically definite direct object),CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-735c83d00949,aggadat-bereshit-003,אותו,אותו,matched,direct,124,60,93,safe_options_min60,Strict Hebrew,(indicates a semantically definite direct object),Wikidata Lexeme,L1555922,CC0,93,Strict Hebrew | Potential,(indicates a semantically definite direct object),CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-690587288989,aggadat-bereshit-003,אותותינו,אותותינו,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
